0.01310586929321289:	state;	y m,	0.740496293347|	vx,	0.0|	x,	-71.42085350624828|	x m,	-1.24652920569|	y,	42.42730114672791|	vy,	0.0|	angle,	4.31386668446|	ang v,	0.0
23.41768527030945:	servo;	-11
23.452730178833008:	servo;	-10
23.454708099365234:	imu;	yaw,	-1.124646544456482
23.462422132492065:	imu;	yaw,	-1.1257374286651611
23.467954397201538:	imu;	yaw,	-1.1290099620819092
23.47140073776245:	servo;	-11
23.47731876373291:	encoder;	counts,	320
23.481862783432007:	servo;	-10
23.485872983932495:	imu;	yaw,	-1.131191611289978
23.48942804336548:	servo;	-11
23.494911670684814:	imu;	yaw,	-1.1333731412887573
23.541276693344116:	imu;	yaw,	-1.1322823762893677
23.546416759490967:	servo;	-10
23.551719665527344:	imu;	yaw,	-1.131191611289978
23.562146186828613:	encoder;	counts,	321
23.567532777786255:	imu;	yaw,	-1.1322823762893677
23.572916746139526:	imu;	yaw,	-1.131191611289978
23.579617261886597:	servo;	-11
23.6183819770813:	imu;	yaw,	-1.1290099620819092
23.6299467086792:	encoder;	counts,	322
23.634907245635986:	state;	y m,	15.6107717462|	vx,	-0.835751714136|	x,	-71.42067238224637|	x m,	-6.30944232429|	y,	42.42725562754294|	vy,	-0.17999686367|	angle,	3.29933716492|	ang v,	-0.616655377099
23.635411977767944:	gps;	long,	-71.42066192626953|	lat,	42.427249908447266|	fix,	True
23.643450021743774:	imu;	yaw,	-1.1268283128738403
23.65589714050293:	imu;	yaw,	-1.12791907787323
23.661952257156372:	encoder;	counts,	323
23.66673493385315:	imu;	yaw,	-1.1268283128738403
23.672837018966675:	imu;	yaw,	-1.1257374286651611
23.72283673286438:	imu;	yaw,	-1.124646544456482
23.724411964416504:	servo;	-10
23.731043577194214:	servo;	-11
23.733276844024658:	encoder;	counts,	324
23.73654341697693:	servo;	-10
23.739894151687622:	imu;	yaw,	-1.1235557794570923
23.747016668319702:	imu;	yaw,	-1.122464895248413
23.75286865234375:	imu;	yaw,	-1.1213741302490234
23.757816314697266:	encoder;	counts,	325
23.803364515304565:	imu;	yaw,	-1.122464895248413
23.812041759490967:	imu;	yaw,	-1.1235557794570923
23.817126274108887:	imu;	yaw,	-1.1257374286651611
23.822794675827026:	encoder;	counts,	326
23.829163789749146:	imu;	yaw,	-1.1268283128738403
23.92046022415161:	state;	y m,	17.054125087|	vx,	-2.88135241497|	x,	-71.4206548018318|	x m,	-7.06672232299|	y,	42.42724881905093|	vy,	-0.458572605704|	angle,	3.28510436695|	ang v,	-0.460466232473
23.92097234725952:	gps;	long,	-71.42064666748047|	lat,	42.427242279052734|	fix,	True
23.927546977996826:	encoder;	counts,	327
23.933837413787842:	encoder;	counts,	328
23.9388689994812:	imu;	yaw,	-1.1257374286651611
23.943546295166016:	imu;	yaw,	-1.1268283128738403
23.947311639785767:	encoder;	counts,	329
23.951096057891846:	imu;	yaw,	-1.1257374286651611
23.95468258857727:	imu;	yaw,	-1.124646544456482
23.958134651184082:	imu;	yaw,	-1.1257374286651611
23.962695598602295:	encoder;	counts,	330
23.96631121635437:	imu;	yaw,	-1.1301007270812988
23.969871044158936:	state;	y m,	17.054125087|	vx,	-2.88135241497|	x,	-71.4206548018318|	x m,	-7.06672232299|	y,	42.42724881905093|	vy,	-0.458572605704|	angle,	3.28510436695|	ang v,	-0.460466232473
23.970456838607788:	gps;	long,	-71.42064666748047|	lat,	42.427242279052734|	fix,	True
23.974182844161987:	imu;	yaw,	-1.1290099620819092
23.977622985839844:	imu;	yaw,	-1.1268283128738403
23.98143482208252:	encoder;	counts,	331
23.985086917877197:	imu;	yaw,	-1.12791907787323
23.989495038986206:	imu;	yaw,	-1.1290099620819092
23.993701457977295:	imu;	yaw,	-1.1333731412887573
23.997379302978516:	imu;	yaw,	-1.1344640254974365
24.041494369506836:	encoder;	counts,	332
24.046910762786865:	imu;	yaw,	-1.1333731412887573
24.057189464569092:	imu;	yaw,	-1.1344640254974365
24.066835403442383:	imu;	yaw,	-1.1355547904968262
24.072495222091675:	encoder;	counts,	333
24.077256679534912:	imu;	yaw,	-1.1366456747055054
24.081355094909668:	imu;	yaw,	-1.1344640254974365
24.1279718875885:	imu;	yaw,	-1.1322823762893677
24.136509656906128:	imu;	yaw,	-1.1301007270812988
24.14244294166565:	encoder;	counts,	334
24.14969778060913:	imu;	yaw,	-1.1290099620819092
24.155551433563232:	state;	y m,	17.054125087|	vx,	-2.88135241497|	x,	-71.4206548018318|	x m,	-7.06672232299|	y,	42.42724881905093|	vy,	-0.458572605704|	angle,	3.28510436695|	ang v,	-0.460466232473
24.15595054626465:	gps;	long,	-71.42064666748047|	lat,	42.427242279052734|	fix,	True
24.1604106426239:	imu;	yaw,	-1.131191611289978
24.16558051109314:	encoder;	counts,	335
24.21034860610962:	imu;	yaw,	-1.1322823762893677
24.21512794494629:	imu;	yaw,	-1.1333731412887573
24.223217964172363:	imu;	yaw,	-1.1344640254974365
24.230843544006348:	encoder;	counts,	336
24.238898277282715:	imu;	yaw,	-1.1322823762893677
24.24461841583252:	imu;	yaw,	-1.131191611289978
24.24886441230774:	imu;	yaw,	-1.1290099620819092
24.293879985809326:	encoder;	counts,	337
24.299320936203003:	imu;	yaw,	-1.131191611289978
24.30775213241577:	imu;	yaw,	-1.1322823762893677
24.316808700561523:	imu;	yaw,	-1.1333731412887573
24.324097394943237:	encoder;	counts,	338
24.329286336898804:	imu;	yaw,	-1.1344640254974365
24.33457589149475:	state;	y m,	17.054125087|	vx,	-2.88135241497|	x,	-71.4206548018318|	x m,	-7.06672232299|	y,	42.42724881905093|	vy,	-0.458572605704|	angle,	3.28510436695|	ang v,	-0.460466232473
24.33495545387268:	gps;	long,	-71.42064666748047|	lat,	42.427242279052734|	fix,	True
24.37943148612976:	imu;	yaw,	-1.1377365589141846
24.384047031402588:	encoder;	counts,	339
24.39069390296936:	imu;	yaw,	-1.1366456747055054
24.395714044570923:	imu;	yaw,	-1.1355547904968262
24.40148162841797:	encoder;	counts,	340
24.40692162513733:	imu;	yaw,	-1.1366456747055054
24.41176676750183:	imu;	yaw,	-1.1377365589141846
24.415356397628784:	imu;	yaw,	-1.1388273239135742
24.41874051094055:	encoder;	counts,	341
24.42327117919922:	imu;	yaw,	-1.1377365589141846
24.46677565574646:	imu;	yaw,	-1.1366456747055054
24.471007108688354:	imu;	yaw,	-1.1355547904968262
24.48545742034912:	encoder;	counts,	342
24.492451906204224:	imu;	yaw,	-1.1344640254974365
24.50063395500183:	state;	y m,	17.054125087|	vx,	-2.88135241497|	x,	-71.4206548018318|	x m,	-7.06672232299|	y,	42.42724881905093|	vy,	-0.458572605704|	angle,	3.28510436695|	ang v,	-0.460466232473
24.501457691192627:	gps;	long,	-71.42064666748047|	lat,	42.427242279052734|	fix,	True
24.508326768875122:	imu;	yaw,	-1.1333731412887573
24.514981746673584:	imu;	yaw,	-1.1322823762893677
24.560230493545532:	imu;	yaw,	-1.131191611289978
24.56742548942566:	encoder;	counts,	343
24.574246168136597:	imu;	yaw,	-1.1301007270812988
24.57990336418152:	imu;	yaw,	-1.12791907787323
24.58598804473877:	imu;	yaw,	-1.1290099620819092
24.590909957885742:	imu;	yaw,	-1.131191611289978
24.59617781639099:	encoder;	counts,	344
24.600639581680298:	imu;	yaw,	-1.1333731412887573
24.644303798675537:	imu;	yaw,	-1.1344640254974365
24.652803421020508:	imu;	yaw,	-1.1333731412887573
24.6591477394104:	imu;	yaw,	-1.1322823762893677
24.666682958602905:	encoder;	counts,	345
24.671549320220947:	imu;	yaw,	-1.1333731412887573
24.676480531692505:	imu;	yaw,	-1.1344640254974365
24.68038535118103:	imu;	yaw,	-1.1333731412887573
24.72373342514038:	encoder;	counts,	346
24.72914743423462:	imu;	yaw,	-1.1344640254974365
24.737278699874878:	imu;	yaw,	-1.1355547904968262
24.744248390197754:	state;	y m,	17.054125087|	vx,	-2.88135241497|	x,	-71.4206548018318|	x m,	-7.06672232299|	y,	42.42724881905093|	vy,	-0.458572605704|	angle,	3.28510436695|	ang v,	-0.460466232473
24.744815587997437:	gps;	long,	-71.42064666748047|	lat,	42.427242279052734|	fix,	True
24.751545429229736:	imu;	yaw,	-1.1366456747055054
24.756486415863037:	encoder;	counts,	347
24.761629819869995:	imu;	yaw,	-1.1355547904968262
24.772916316986084:	imu;	yaw,	-1.1366456747055054
24.808871030807495:	encoder;	counts,	348
24.813706636428833:	imu;	yaw,	-1.1388273239135742
24.82277488708496:	imu;	yaw,	-1.1377365589141846
24.82952117919922:	imu;	yaw,	-1.1355547904968262
24.834952354431152:	imu;	yaw,	-1.1344640254974365
24.84091305732727:	encoder;	counts,	349
24.845991611480713:	imu;	yaw,	-1.1355547904968262
24.850897789001465:	imu;	yaw,	-1.1344640254974365
24.89425778388977:	imu;	yaw,	-1.1366456747055054
24.89885187149048:	imu;	yaw,	-1.1377365589141846
24.90617537498474:	encoder;	counts,	350
24.91223120689392:	imu;	yaw,	-1.1388273239135742
24.917765378952026:	imu;	yaw,	-1.1399182081222534
24.924386262893677:	state;	y m,	17.054125087|	vx,	-2.88135241497|	x,	-71.4206548018318|	x m,	-7.06672232299|	y,	42.42724881905093|	vy,	-0.458572605704|	angle,	3.28510436695|	ang v,	-0.460466232473
24.924849271774292:	gps;	long,	-71.42064666748047|	lat,	42.42723846435547|	fix,	True
24.92954444885254:	imu;	yaw,	-1.1388273239135742
24.93607783317566:	encoder;	counts,	351
24.975131511688232:	imu;	yaw,	-1.1377365589141846
24.98871088027954:	imu;	yaw,	-1.1355547904968262
24.995704650878906:	encoder;	counts,	352
25.001765489578247:	imu;	yaw,	-1.1366456747055054
25.007971048355103:	encoder;	counts,	353
25.01203203201294:	imu;	yaw,	-1.1355547904968262
25.01609992980957:	imu;	yaw,	-1.1344640254974365
25.023566484451294:	encoder;	counts,	354
25.067013025283813:	imu;	yaw,	-1.1355547904968262
25.07466149330139:	imu;	yaw,	-1.1333731412887573
25.080945014953613:	state;	y m,	17.054125087|	vx,	-2.88135241497|	x,	-71.4206548018318|	x m,	-7.06672232299|	y,	42.42724881905093|	vy,	-0.458572605704|	angle,	3.28510436695|	ang v,	-0.460466232473
25.08148193359375:	gps;	long,	-71.42064666748047|	lat,	42.42723846435547|	fix,	True
25.087628602981567:	encoder;	counts,	355
25.094937086105347:	imu;	yaw,	-1.131191611289978
25.098935842514038:	imu;	yaw,	-1.1322823762893677
25.103877544403076:	imu;	yaw,	-1.1344640254974365
25.146910667419434:	encoder;	counts,	356
25.15581464767456:	imu;	yaw,	-1.1355547904968262
25.162341356277466:	imu;	yaw,	-1.1366456747055054
25.169626474380493:	imu;	yaw,	-1.1377365589141846
25.175365924835205:	encoder;	counts,	357
25.180662155151367:	imu;	yaw,	-1.1388273239135742
25.2284038066864:	imu;	yaw,	-1.1399182081222534
25.236445426940918:	imu;	yaw,	-1.1388273239135742
25.24274969100952:	encoder;	counts,	358
25.252861261367798:	imu;	yaw,	-1.1377365589141846
25.257657289505005:	encoder;	counts,	359
25.262720346450806:	state;	y m,	17.054125087|	vx,	-2.88135241497|	x,	-71.4206548018318|	x m,	-7.06672232299|	y,	42.42724881905093|	vy,	-0.458572605704|	angle,	3.28510436695|	ang v,	-0.460466232473
25.263100385665894:	gps;	long,	-71.42064666748047|	lat,	42.42723846435547|	fix,	True
25.266923189163208:	imu;	yaw,	-1.1366456747055054
25.314056873321533:	encoder;	counts,	360
25.31969976425171:	imu;	yaw,	-1.1377365589141846
25.328507661819458:	imu;	yaw,	-1.1388273239135742
25.33878517150879:	imu;	yaw,	-1.1366456747055054
25.344463348388672:	imu;	yaw,	-1.1355547904968262
25.349188089370728:	encoder;	counts,	361
25.356261730194092:	imu;	yaw,	-1.1366456747055054
25.400909423828125:	imu;	yaw,	-1.1377365589141846
25.40928840637207:	imu;	yaw,	-1.1388273239135742
25.417007207870483:	encoder;	counts,	362
25.424808263778687:	imu;	yaw,	-1.141008973121643
25.431416273117065:	imu;	yaw,	-1.1420998573303223
25.43548345565796:	imu;	yaw,	-1.141008973121643
25.44054388999939:	encoder;	counts,	363
25.48489212989807:	imu;	yaw,	-1.1420998573303223
25.494679927825928:	state;	y m,	17.054125087|	vx,	-2.88135241497|	x,	-71.4206548018318|	x m,	-7.06672232299|	y,	42.42724881905093|	vy,	-0.458572605704|	angle,	3.28510436695|	ang v,	-0.460466232473
25.495522260665894:	gps;	long,	-71.42064666748047|	lat,	42.42723846435547|	fix,	True
25.502521514892578:	imu;	yaw,	-1.141008973121643
25.50913143157959:	encoder;	counts,	364
25.514177322387695:	imu;	yaw,	-1.143190622329712
25.518916845321655:	imu;	yaw,	-1.1420998573303223
25.569259643554688:	encoder;	counts,	365
25.58019256591797:	imu;	yaw,	-1.141008973121643
25.585310459136963:	imu;	yaw,	-1.1399182081222534
25.590312480926514:	imu;	yaw,	-1.1388273239135742
25.595409870147705:	encoder;	counts,	366
25.599934339523315:	imu;	yaw,	-1.1377365589141846
25.60807967185974:	imu;	yaw,	-1.1399182081222534
25.61311149597168:	imu;	yaw,	-1.141008973121643
25.65699553489685:	imu;	yaw,	-1.1399182081222534
25.665252923965454:	imu;	yaw,	-1.1388273239135742
25.67051863670349:	encoder;	counts,	367
25.67608642578125:	imu;	yaw,	-1.1377365589141846
25.681917905807495:	imu;	yaw,	-1.1388273239135742
25.68670082092285:	imu;	yaw,	-1.1420998573303223
25.692940711975098:	encoder;	counts,	368
25.73654532432556:	imu;	yaw,	-1.1399182081222534
25.74365520477295:	encoder;	counts,	369
25.748334646224976:	imu;	yaw,	-1.141008973121643
25.754111766815186:	imu;	yaw,	-1.1399182081222534
25.758715629577637:	encoder;	counts,	370
25.763572216033936:	imu;	yaw,	-1.141008973121643
25.86436629295349:	imu;	yaw,	-1.1420998573303223
25.869763374328613:	encoder;	counts,	371
25.875842571258545:	imu;	yaw,	-1.141008973121643
25.88192915916443:	encoder;	counts,	372
25.887106895446777:	state;	y m,	18.7754903381|	vx,	-3.41258126269|	x,	-71.4206338351749|	x m,	-8.2496204638|	y,	42.42723818395332|	vy,	-0.648793880191|	angle,	3.25250402573|	ang v,	0.128054410111
25.887540340423584:	gps;	long,	-71.4206314086914|	lat,	42.42723083496094|	fix,	True
25.894198656082153:	imu;	yaw,	-1.1377365589141846
25.93927264213562:	imu;	yaw,	-1.1355547904968262
25.947278261184692:	encoder;	counts,	373
25.95340085029602:	imu;	yaw,	-1.1344640254974365
25.962487936019897:	imu;	yaw,	-1.1355547904968262
25.964175701141357:	servo;	-11
25.967057466506958:	imu;	yaw,	-1.1377365589141846
25.97160053253174:	encoder;	counts,	374
25.97321391105652:	servo;	-17
26.019634246826172:	imu;	yaw,	-1.1388273239135742
26.0277578830719:	imu;	yaw,	-1.1399182081222534
26.033101797103882:	imu;	yaw,	-1.1388273239135742
26.039679765701294:	imu;	yaw,	-1.1377365589141846
26.045729160308838:	encoder;	counts,	375
26.0510311126709:	imu;	yaw,	-1.1355547904968262
26.054666996002197:	encoder;	counts,	376
26.058937072753906:	imu;	yaw,	-1.1377365589141846
26.062432765960693:	imu;	yaw,	-1.1399182081222534
26.11041522026062:	state;	y m,	18.7754903381|	vx,	-3.41258126269|	x,	-71.4206338351749|	x m,	-8.2496204638|	y,	42.42723818395332|	vy,	-0.648793880191|	angle,	3.25250402573|	ang v,	0.128054410111
26.1109721660614:	gps;	long,	-71.4206314086914|	lat,	42.42723083496094|	fix,	True
26.11945343017578:	imu;	yaw,	-1.141008973121643
26.125378608703613:	encoder;	counts,	377
26.131328344345093:	imu;	yaw,	-1.1420998573303223
26.13776969909668:	imu;	yaw,	-1.141008973121643
26.143260955810547:	imu;	yaw,	-1.1399182081222534
26.148336172103882:	imu;	yaw,	-1.1388273239135742
26.198801517486572:	encoder;	counts,	378
26.20809841156006:	imu;	yaw,	-1.1377365589141846
26.21419858932495:	imu;	yaw,	-1.1366456747055054
26.220266580581665:	imu;	yaw,	-1.1355547904968262
26.226747512817383:	encoder;	counts,	379
26.232183933258057:	imu;	yaw,	-1.1344640254974365
26.23708176612854:	imu;	yaw,	-1.1333731412887573
26.28592276573181:	imu;	yaw,	-1.1366456747055054
26.295109033584595:	imu;	yaw,	-1.1388273239135742
26.302074432373047:	encoder;	counts,	380
26.308478355407715:	imu;	yaw,	-1.141008973121643
26.314753532409668:	imu;	yaw,	-1.1399182081222534
26.32150363922119:	state;	y m,	18.7754903381|	vx,	-3.41258126269|	x,	-71.4206338351749|	x m,	-8.2496204638|	y,	42.42723818395332|	vy,	-0.648793880191|	angle,	3.25250402573|	ang v,	0.128054410111
26.322025537490845:	gps;	long,	-71.4206314086914|	lat,	42.42723083496094|	fix,	True
26.32760524749756:	imu;	yaw,	-1.1388273239135742
26.37459444999695:	encoder;	counts,	381
26.37920618057251:	imu;	yaw,	-1.1377365589141846
26.38473081588745:	imu;	yaw,	-1.1366456747055054
26.3888578414917:	imu;	yaw,	-1.1344640254974365
26.398690223693848:	encoder;	counts,	382
26.404295921325684:	imu;	yaw,	-1.1355547904968262
26.409834384918213:	imu;	yaw,	-1.1377365589141846
26.415424585342407:	imu;	yaw,	-1.1388273239135742
26.420445203781128:	encoder;	counts,	383
26.426042556762695:	imu;	yaw,	-1.1377365589141846
26.431671619415283:	imu;	yaw,	-1.1366456747055054
26.475353479385376:	imu;	yaw,	-1.1377365589141846
26.479926109313965:	imu;	yaw,	-1.1388273239135742
26.48893427848816:	encoder;	counts,	384
26.495725631713867:	imu;	yaw,	-1.1377365589141846
26.502641916275024:	encoder;	counts,	385
26.508940935134888:	state;	y m,	18.7754903381|	vx,	-3.41258126269|	x,	-71.4206338351749|	x m,	-8.2496204638|	y,	42.42723818395332|	vy,	-0.648793880191|	angle,	3.25250402573|	ang v,	0.128054410111
26.50975489616394:	gps;	long,	-71.4206314086914|	lat,	42.42723083496094|	fix,	True
26.51657462120056:	imu;	yaw,	-1.1388273239135742
26.522417068481445:	imu;	yaw,	-1.1399182081222534
26.528666973114014:	encoder;	counts,	386
26.577101707458496:	imu;	yaw,	-1.143190622329712
26.585943937301636:	imu;	yaw,	-1.1420998573303223
26.591989040374756:	imu;	yaw,	-1.1399182081222534
26.59842562675476:	encoder;	counts,	387
26.605300664901733:	imu;	yaw,	-1.1388273239135742
26.610710382461548:	imu;	yaw,	-1.1377365589141846
26.61514902114868:	imu;	yaw,	-1.1366456747055054
26.662091732025146:	encoder;	counts,	388
26.672972202301025:	imu;	yaw,	-1.141008973121643
26.68412184715271:	imu;	yaw,	-1.1420998573303223
26.690863609313965:	imu;	yaw,	-1.141008973121643
26.697014331817627:	encoder;	counts,	389
26.701120853424072:	imu;	yaw,	-1.1399182081222534
26.7061026096344:	encoder;	counts,	390
26.71200442314148:	imu;	yaw,	-1.141008973121643
26.71661615371704:	imu;	yaw,	-1.1420998573303223
26.721007585525513:	imu;	yaw,	-1.141008973121643
26.72510290145874:	encoder;	counts,	391
26.72890281677246:	imu;	yaw,	-1.1420998573303223
26.733240604400635:	imu;	yaw,	-1.141008973121643
26.737059116363525:	imu;	yaw,	-1.143190622329712
26.741562604904175:	encoder;	counts,	392
26.74576234817505:	imu;	yaw,	-1.1475540399551392
26.750425577163696:	imu;	yaw,	-1.14646315574646
26.754969596862793:	imu;	yaw,	-1.1453723907470703
26.75918459892273:	encoder;	counts,	393
26.76401972770691:	imu;	yaw,	-1.14646315574646
26.804147720336914:	imu;	yaw,	-1.1453723907470703
26.816577434539795:	imu;	yaw,	-1.143190622329712
26.827674627304077:	encoder;	counts,	394
26.83417248725891:	imu;	yaw,	-1.14646315574646
26.841717004776:	state;	y m,	18.7754903381|	vx,	-3.41258126269|	x,	-71.4206338351749|	x m,	-8.2496204638|	y,	42.42723818395332|	vy,	-0.648793880191|	angle,	3.25250402573|	ang v,	0.128054410111
26.842325448989868:	gps;	long,	-71.42062377929688|	lat,	42.427223205566406|	fix,	True
26.848055124282837:	imu;	yaw,	-1.149735689163208
26.85340166091919:	encoder;	counts,	395
26.901611328125:	imu;	yaw,	-1.1508265733718872
26.91403031349182:	imu;	yaw,	-1.149735689163208
26.921645879745483:	encoder;	counts,	396
26.92855715751648:	imu;	yaw,	-1.1508265733718872
26.93411350250244:	imu;	yaw,	-1.1486448049545288
26.981080770492554:	imu;	yaw,	-1.1475540399551392
26.99140238761902:	imu;	yaw,	-1.14646315574646
26.998369932174683:	encoder;	counts,	397
27.006392002105713:	imu;	yaw,	-1.1475540399551392
27.013872623443604:	imu;	yaw,	-1.14646315574646
27.018046379089355:	imu;	yaw,	-1.149735689163208
27.023731470108032:	encoder;	counts,	398
27.069584846496582:	imu;	yaw,	-1.155189871788025
27.094305992126465:	imu;	yaw,	-1.1573715209960938
27.101299285888672:	state;	y m,	18.7754903381|	vx,	-3.41258126269|	x,	-71.4206338351749|	x m,	-8.2496204638|	y,	42.42723818395332|	vy,	-0.648793880191|	angle,	3.25250402573|	ang v,	0.128054410111
27.101856470108032:	gps;	long,	-71.42062377929688|	lat,	42.427223205566406|	fix,	True
27.108960151672363:	imu;	yaw,	-1.158462405204773
27.171651124954224:	encoder;	counts,	399
27.18084478378296:	imu;	yaw,	-1.1606440544128418
27.19303011894226:	imu;	yaw,	-1.158462405204773
27.2058424949646:	encoder;	counts,	400
27.214998483657837:	imu;	yaw,	-1.1562806367874146
27.22081995010376:	encoder;	counts,	401
27.26098132133484:	imu;	yaw,	-1.158462405204773
27.272406339645386:	imu;	yaw,	-1.1595531702041626
27.276870727539062:	imu;	yaw,	-1.1606440544128418
27.2822208404541:	servo;	-15
27.28527855873108:	encoder;	counts,	402
27.29781222343445:	imu;	yaw,	-1.1617348194122314
27.303263902664185:	imu;	yaw,	-1.1595531702041626
27.310311555862427:	imu;	yaw,	-1.158462405204773
27.353858947753906:	imu;	yaw,	-1.1573715209960938
27.357264757156372:	encoder;	counts,	403
27.36075520515442:	imu;	yaw,	-1.1540989875793457
27.371082305908203:	state;	y m,	18.7754903381|	vx,	-3.41258126269|	x,	-71.4206338351749|	x m,	-8.2496204638|	y,	42.42723818395332|	vy,	-0.648793880191|	angle,	3.25250402573|	ang v,	0.128054410111
27.371520280838013:	gps;	long,	-71.42062377929688|	lat,	42.427223205566406|	fix,	True
27.37591242790222:	imu;	yaw,	-1.155189871788025
27.381102085113525:	servo;	-14
27.384551525115967:	imu;	yaw,	-1.1562806367874146
27.38946533203125:	imu;	yaw,	-1.1573715209960938
27.394839763641357:	encoder;	counts,	404
27.400341987609863:	imu;	yaw,	-1.1617348194122314
27.404771089553833:	imu;	yaw,	-1.1606440544128418
27.40904426574707:	imu;	yaw,	-1.1595531702041626
27.41449522972107:	encoder;	counts,	405
27.41943383216858:	imu;	yaw,	-1.1617348194122314
27.429374933242798:	servo;	-12
27.46291947364807:	imu;	yaw,	-1.1606440544128418
27.46611523628235:	servo;	0
27.46963405609131:	imu;	yaw,	-1.1573715209960938
27.481233835220337:	encoder;	counts,	406
27.487512826919556:	imu;	yaw,	-1.16500723361969
27.493074417114258:	imu;	yaw,	-1.1693706512451172
27.497995138168335:	imu;	yaw,	-1.171552300453186
27.503136157989502:	encoder;	counts,	407
27.507574558258057:	imu;	yaw,	-1.1737339496612549
27.548929691314697:	state;	y m,	18.7754903381|	vx,	-3.41258126269|	x,	-71.4206338351749|	x m,	-8.2496204638|	y,	42.42723818395332|	vy,	-0.648793880191|	angle,	3.25250402573|	ang v,	0.128054410111
27.54957675933838:	gps;	long,	-71.42062377929688|	lat,	42.427223205566406|	fix,	True
27.56043314933777:	imu;	yaw,	-1.174824833869934
27.568135261535645:	encoder;	counts,	408
27.575495958328247:	imu;	yaw,	-1.1737339496612549
27.58427095413208:	imu;	yaw,	-1.1704614162445068
27.592298984527588:	imu;	yaw,	-1.168279767036438
27.60063862800598:	imu;	yaw,	-1.1671888828277588
27.644578456878662:	imu;	yaw,	-1.1693706512451172
27.649821281433105:	encoder;	counts,	409
27.66118025779724:	imu;	yaw,	-1.171552300453186
27.66744875907898:	imu;	yaw,	-1.1726430654525757
27.673539876937866:	imu;	yaw,	-1.174824833869934
27.67967391014099:	encoder;	counts,	410
27.685493230819702:	imu;	yaw,	-1.177006483078003
27.690820455551147:	imu;	yaw,	-1.174824833869934
27.69547414779663:	imu;	yaw,	-1.1759155988693237
27.73992609977722:	encoder;	counts,	411
27.749273538589478:	imu;	yaw,	-1.1780972480773926
27.754259824752808:	imu;	yaw,	-1.1759155988693237
27.759349822998047:	imu;	yaw,	-1.1737339496612549
27.76676297187805:	encoder;	counts,	412
27.772201776504517:	imu;	yaw,	-1.177006483078003
27.775774478912354:	imu;	yaw,	-1.1759155988693237
27.780231952667236:	encoder;	counts,	413
27.82824158668518:	imu;	yaw,	-1.174824833869934
27.836092472076416:	imu;	yaw,	-1.1737339496612549
27.927178621292114:	imu;	yaw,	-1.1726430654525757
27.9356689453125:	encoder;	counts,	414
27.940452575683594:	imu;	yaw,	-1.171552300453186
27.948110818862915:	imu;	yaw,	-1.1704614162445068
27.95449209213257:	encoder;	counts,	415
27.959452390670776:	imu;	yaw,	-1.1693706512451172
27.963564157485962:	imu;	yaw,	-1.1704614162445068
27.967637300491333:	imu;	yaw,	-1.1737339496612549
28.0147545337677:	imu;	yaw,	-1.174824833869934
28.0207257270813:	encoder;	counts,	416
28.028915643692017:	state;	y m,	21.1840801174|	vx,	-1.07265923191|	x,	-71.42060449796064|	x m,	-9.80679920408|	y,	42.427224183796596|	vy,	-0.00579877081377|	angle,	3.02987796105|	ang v,	-0.439333631008
28.029415130615234:	gps;	long,	-71.42060852050781|	lat,	42.42721176147461|	fix,	True
28.03526020050049:	imu;	yaw,	-1.1759155988693237
28.040745735168457:	encoder;	counts,	417
28.046116590499878:	imu;	yaw,	-1.177006483078003
28.05616807937622:	imu;	yaw,	-1.1759155988693237
28.06051230430603:	imu;	yaw,	-1.174824833869934
28.106780767440796:	encoder;	counts,	418
28.121739625930786:	imu;	yaw,	-1.177006483078003
28.13336968421936:	imu;	yaw,	-1.1780972480773926
28.13870620727539:	imu;	yaw,	-1.1791881322860718
28.143796920776367:	encoder;	counts,	419
28.147839307785034:	imu;	yaw,	-1.1813697814941406
28.153536081314087:	imu;	yaw,	-1.1824606657028198
28.199292421340942:	imu;	yaw,	-1.1846423149108887
28.207051753997803:	encoder;	counts,	420
28.214131355285645:	imu;	yaw,	-1.1857330799102783
28.219072818756104:	imu;	yaw,	-1.1824606657028198
28.22500491142273:	imu;	yaw,	-1.1780972480773926
28.230388641357422:	imu;	yaw,	-1.177006483078003
28.2347354888916:	imu;	yaw,	-1.1791881322860718
28.28302574157715:	encoder;	counts,	421
28.291157484054565:	imu;	yaw,	-1.1835514307022095
28.296197652816772:	state;	y m,	21.1840801174|	vx,	-1.07265923191|	x,	-71.42060449796064|	x m,	-9.80679920408|	y,	42.427224183796596|	vy,	-0.00579877081377|	angle,	3.02987796105|	ang v,	-0.439333631008
28.296693325042725:	gps;	long,	-71.42060852050781|	lat,	42.42721176147461|	fix,	True
28.301565885543823:	imu;	yaw,	-1.1868239641189575
28.307562112808228:	imu;	yaw,	-1.1900964975357056
28.312293529510498:	encoder;	counts,	422
28.31643056869507:	imu;	yaw,	-1.193368911743164
28.327008724212646:	imu;	yaw,	-1.195550560951233
28.36628270149231:	imu;	yaw,	-1.1966413259506226
28.371708393096924:	encoder;	counts,	423
28.378670692443848:	imu;	yaw,	-1.1977322101593018
28.38389253616333:	imu;	yaw,	-1.198823094367981
28.389097690582275:	encoder;	counts,	424
28.394686460494995:	imu;	yaw,	-1.2020955085754395
28.399276971817017:	imu;	yaw,	-1.2042771577835083
28.403509855270386:	imu;	yaw,	-1.2064589262008667
28.44835066795349:	imu;	yaw,	-1.2108222246170044
28.456189393997192:	encoder;	counts,	425
28.461157083511353:	imu;	yaw,	-1.217367172241211
