state x,state y,gps x,gps y,checkpoint x,checkpoint y
-71.4208894412034,42.427127102756984,0,0,0,0
-71.4208895201577,42.42712710629102,0,0,0,0
-71.42088966801906,42.4271271057576,0,0,0,0
-71.42088989534314,42.427127100583256,0,0,0,0
-71.4208900159267,42.42712710149781,0,0,0,0
-71.42089014193884,42.427127102023476,0,0,0,0
-71.42089021030071,42.42712710573067,0,0,0,0
-71.42089031858848,42.42712710697224,0,0,0,0
-71.42089057555953,42.42712709927595,0,0,0,0
-71.42089068894785,42.42712710001364,0,0,0,0
-71.420890785117,42.4271271016987,0,0,0,0
-71.42089084562724,42.42712710542161,0,0,0,0
-71.42089100633835,42.42712710306267,-71.42089080810547,42.427127838134766,0,0
-71.42089106863382,42.42712710652187,0,0,0,0
-71.42089119378763,42.42712710613678,0,0,0,0
-71.42089128651492,42.42712710762552,0,0,0,0
-71.42089148907426,42.427127102451905,0,0,0,0
-71.42089153760328,42.42712710650634,0,0,0,0
-71.4208916055439,42.42712710936396,0,0,0,0
-71.42089191170194,42.42712709821077,0,0,0,0
-71.42089208264983,42.42712709493789,0,0,0,0
-71.42089212170092,42.427127099344325,0,0,0,0
-71.42089218906865,42.427127102048495,0,0,0,0
-71.42089222722028,42.427127106381434,0,0,0,0
-71.42089237567849,42.427127104294776,0,0,0,0
-71.4208924443264,42.427127106744656,0,0,0,0
-71.42089259732168,42.42712710427337,0,0,0,0
-71.4208926490889,42.42712710759902,0,0,0,0
-71.4208926976042,42.42712711106209,0,0,0,0
-71.42089276289258,42.42712711351621,-71.42089080810547,42.427127838134766,0,0
-71.42089280352579,42.4271271173137,0,0,0,0
-71.42089284572019,42.427127120962716,0,0,0,0
-71.42089292269839,42.42712712257679,0,0,0,0
-71.42089299896351,42.42712712417207,0,0,0,0
-71.42089305980069,42.427127126584494,0,0,0,0
-71.4208930961617,42.42712713040296,0,0,0,0
-71.42089322279381,42.42712712927363,0,0,0,0
-71.42089327318337,42.42712713229658,0,0,0,0
-71.4208933095044,42.42712713603245,0,0,0,0
-71.42089336176922,42.42712713885388,0,0,0,0
-71.42089343833838,42.42712714023925,0,0,0,0
-71.42089350416587,42.42712714209827,0,0,0,0
-71.42089360951553,42.42712714169535,0,0,0,0
-71.42089392030807,42.42712712982364,0,0,0,0
-71.42089399680613,42.42712713090175,0,0,0,0
-71.42089402524428,42.427127134570284,0,0,0,0
-71.42089414204032,42.427127133218896,-71.42089080810547,42.427127838134766,0,0
-71.42089418927154,42.4271271357069,0,0,0,0
-71.42089435497552,42.4271271314662,0,0,0,0
-71.42089449611525,42.427127128634275,0,0,0,0
-71.4208948724661,42.42712711278097,0,0,0,0
-71.42089492351998,42.427127114948,0,0,0,0
-71.42089497245625,42.42712711718345,0,0,0,0
-71.42089504713924,42.42712711799874,0,0,0,0
-71.42089507566928,42.427127121329534,0,0,0,0
-71.42089512242478,42.427127123637575,0,0,0,0
-71.42089524336899,42.42712712189808,0,0,0,0
-71.42089535215332,42.42712712077305,0,0,0,0
-71.42089538345053,42.427127123869575,0,0,0,0
-71.42089546063585,42.42712712455015,0,0,0,0
-71.42089558444255,42.42712712674623,-71.4208984375,42.427127838134766,0,0
-71.42089568662274,42.427127129989785,0,0,0,0
-71.42089602002252,42.42712712127751,0,0,0,0
-71.42089619755883,42.42712712063752,0,0,0,0
-71.42089642324358,42.427127117515205,0,0,0,0
-71.420896630448,42.42712711526092,0,0,0,0
-71.42089671413783,42.42712711909621,0,0,0,0
-71.42089680163575,42.427127122644194,0,0,0,0
-71.42089705320531,42.42712711767137,0,0,0,0
-71.42089716432433,42.42712711982911,0,0,0,0
-71.4208972537694,42.42712712302281,0,0,0,0
-71.4208973351928,42.42712712648481,0,0,0,0
-71.42089740852472,42.42712713025278,0,0,0,0
-71.42089760967973,42.42712712711161,-71.4208984375,42.427127838134766,0,0
-71.4208977102015,42.42712712925115,0,0,0,0
-71.42089792707534,42.42712712508687,0,0,0,0
-71.42089809432001,42.42712712354607,0,0,0,0
-71.42089873190015,42.42712709705855,0,0,0,0
-71.42089888285561,42.4271270963114,0,0,0,0
-71.42089897600424,42.42712709854612,0,0,0,0
-71.42089906256354,42.427127101058154,0,0,0,0
-71.42089930655219,42.42712709519799,0,0,0,0
-71.42089935763708,42.427127099507054,0,0,0,0
-71.42089940736803,42.42712710382823,0,0,0,0
-71.42089948487488,42.427127106666674,-71.4208984375,42.427127838134766,0,0
-71.42089954833622,42.427127110165024,0,0,0,0
-71.4208995952649,42.42712711444438,0,0,0,0
-71.42089967674357,42.427127116891675,0,0,0,0
-71.42089980220847,42.4271271171299,0,0,0,0
-71.42089985728654,42.4271271209124,0,0,0,0
-71.42089994442246,42.427127123062895,0,0,0,0
-71.4208999998596,42.42712712671751,0,0,0,0
-71.42090009169537,42.427127128523004,0,0,0,0
-71.42090019597168,42.4271271296564,0,0,0,0
-71.42090028243514,42.42712713160272,0,0,0,0
-71.42090033573564,42.427127135078344,0,0,0,0
-71.42090039023981,42.42712713840409,0,0,0,0
-71.42090044549315,42.427127141618904,0,0,0,0
-71.42090069681335,42.42712713491664,0,0,0,0
-71.42090081445323,42.42712713476059,0,0,0,0
-71.42090106124022,42.42712712782424,0,0,0,0
-71.42090115217525,42.42712712882762,-71.4208984375,42.427127838134766,0,0
-71.42090120689683,42.42712713164543,0,0,0,0
-71.42090139560658,42.4271271274515,0,0,0,0
-71.42090143619065,42.427127130930856,0,0,0,0
-71.42090147877107,42.42712713427334,0,0,0,0
-71.42090176777974,42.42712712503774,0,0,0,0
-71.42090183894054,42.42712712684102,0,0,0,0
-71.42090187272093,42.42712713048894,0,0,0,0
-71.42090189232727,42.4271271348685,0,0,0,0
-71.42090191855067,42.427127138907444,0,0,0,0
-71.42090201652482,42.42712713943027,0,0,0,0
-71.42090207640435,42.427127141764785,0,0,0,0
-71.42090213315709,42.42712714420309,0,0,0,0
-71.42090223960614,42.427127144191466,0,0,0,0
-71.42090231656354,42.42712714558917,0,0,0,0
-71.42090235208633,42.427127148948905,0,0,0,0
-71.42090248895754,42.42712718901704,-71.42090606689453,42.42713165283203,0,0
-71.42090259176828,42.42712723024483,0,0,0,0
-71.42090277740984,42.42712726708145,0,0,0,0
-71.42090290608876,42.42712730616951,0,0,0,0
-71.42090300424213,42.4271273536587,0,0,0,0
-71.42090308513231,42.42712740327494,0,0,0,0
-71.42090343443702,42.42712749514769,0,0,0,0
-71.42090353550901,42.42712754963549,0,0,0,0
-71.42090363536178,42.427127603560734,0,0,0,0
-71.4209038375056,42.42712767517738,0,0,0,0
-71.42090430000006,42.42712779218605,0,0,0,0
-71.42090443378822,42.42712785089731,0,0,0,0
-71.42090456094209,42.42712790807794,0,0,0,0
-71.42090470469365,42.427127967791876,0,0,0,0
-71.4209048067766,42.42712801989139,-71.42090606689453,42.42713165283203,0,0
-71.4209049055307,42.42712807106774,0,0,0,0
-71.420904986708,42.42712811884244,0,0,0,0
-71.42090511501773,42.42712817462452,0,0,0,0
-71.42090517331127,42.42712821789012,0,0,0,0
-71.42090554920911,42.427128317251245,0,0,0,0
-71.42090565452413,42.42712836827143,0,0,0,0
-71.42090571823866,42.42712841158659,0,0,0,0
-71.42090578457739,42.42712845505715,0,0,0,0
-71.42090590143152,42.42712850723142,0,0,0,0
-71.4209062560845,42.42712860154237,0,0,0,0
-71.42090633880511,42.42712864712676,0,0,0,0
-71.42090639346272,42.427128687380296,0,0,0,0
-71.42090645252945,42.42712872813601,0,0,0,0
-71.42090659441912,42.42712878355238,-71.42090606689453,42.42713165283203,0,0
-71.42090665754593,42.42712882445519,0,0,0,0
-71.42090682687864,42.427128884249264,0,0,0,0
-71.42090687297245,42.427128921581115,0,0,0,0
-71.4209069670298,42.42712896740065,0,0,0,0
-71.42090701662045,42.427129004839294,0,0,0,0
-71.42090708816376,42.42712904602152,0,0,0,0
-71.42090714565781,42.42712908435528,0,0,0,0
-71.42090732003575,42.42712914377201,0,0,0,0
-71.42090737884969,42.427129181747134,0,0,0,0
-71.42090761259347,42.42712925135873,0,0,0,0
-71.42090770353623,42.427129294646434,0,0,0,0
-71.42090779786805,42.42712933828529,0,0,0,0
-71.42090789686854,42.42712938245889,0,0,0,0
-71.4209079456349,42.42712941719788,0,0,0,0
-71.42090804335274,42.427129460539774,0,0,0,0
-71.42090812367181,42.42712950046498,0,0,0,0
-71.42090820721023,42.42712954071758,0,0,0,0
-71.42090829936873,42.42712958227983,-71.42090606689453,42.42713165283203,0,0
-71.42090846996778,42.42712963784356,0,0,0,0
-71.42090851334777,42.42712967012583,0,0,0,0
-71.42090883838186,42.42712975337999,0,0,0,0
-71.42090897823954,42.42712980280362,0,0,0,0
-71.42090903082206,42.427129836108584,0,0,0,0
-71.42090908850875,42.427129870115664,0,0,0,0
-71.42090915298525,42.42712990513368,0,0,0,0
-71.420909288527,42.42712995291033,0,0,0,0
-71.42090934931467,42.42712998679647,0,0,0,0
-71.42090937918799,42.427130014845574,0,0,0,0
-71.4209094139596,42.42713004359287,0,0,0,0
-71.42090947709315,42.4271300773458,0,0,0,0
-71.42090956875889,42.427130116135885,0,0,0,0
-71.42090978972166,42.42713015056238,-71.4209213256836,42.42713165283203,0,0
-71.42090995755531,42.42713017527353,0,0,0,0
-71.42091016495121,42.42713020732802,0,0,0,0
-71.42091033083612,42.42713022608758,0,0,0,0
-71.42091052718018,42.42713024176292,0,0,0,0
-71.42091068282618,42.42713025481983,0,0,0,0
-71.42091105037709,42.42713026135423,0,0,0,0
-71.42091123957616,42.427130272168554,0,0,0,0
-71.4209114024969,42.42713028359882,0,0,0,0
-71.4209116302635,42.42713029238613,0,0,0,0
-71.42091180583107,42.42713030292111,0,0,0,0
-71.42091196602794,42.42713031385989,0,0,0,0
-71.42091212128007,42.42713032481439,0,0,0,0
-71.42091231510834,42.427130334127355,0,0,0,0
-71.4209125005951,42.42713034346472,0,0,0,0
-71.42091268207865,42.427130352678844,0,0,0,0
-71.42091291641941,42.427130359515374,0,0,0,0
-71.42091323266237,42.427130362779224,0,0,0,0
-71.42091343889471,42.427130370415085,0,0,0,0
-71.42091363900941,42.42713037814085,-71.4209213256836,42.42713165283203,0,0
-71.42091381396423,42.427130386774806,0,0,0,0
-71.42091396450908,42.427130396278464,0,0,0,0
-71.4209140906573,42.42713040662996,0,0,0,0
-71.42091422815187,42.42713041636877,0,0,0,0
-71.42091444865406,42.4271304225846,0,0,0,0
-71.42091460176626,42.42713043138789,0,0,0,0
-71.42091475314317,42.42713044011242,0,0,0,0
-71.42091489153535,42.427130449241716,0,0,0,0
-71.42091515354305,42.42713045329814,0,0,0,0
-71.42091539543502,42.42713045803934,0,0,0,0
-71.42091568201512,42.4271304609927,0,0,0,0
-71.42091582146554,42.427130469651075,0,0,0,0
-71.42091592341228,42.42713047961948,0,0,0,0
-71.42091615911808,42.42713048433508,0,0,0,0
-71.42091639932588,42.42713048874974,-71.4209213256836,42.42713165283203,0,0
-71.42091651685688,42.42713049771732,0,0,0,0
-71.42091661754598,42.4271305072609,0,0,0,0
-71.42091680027941,42.427130513713415,0,0,0,0
-71.42091722623611,42.427130511284055,0,0,0,0
-71.4209173310887,42.42713052032703,0,0,0,0
-71.42091763599139,42.42713052200846,0,0,0,0
-71.4209179505885,42.42713052309279,0,0,0,0
-71.42091805338761,42.42713053175527,0,0,0,0
-71.42091829622544,42.42713053507679,0,0,0,0
-71.42091864930794,42.427130534144645,0,0,0,0
-71.42091890709102,42.42713053664109,-71.4209213256836,42.42713165283203,0,0
-71.42091897620338,42.42713054607877,0,0,0,0
-71.42091906056575,42.4271305548311,0,0,0,0
-71.42091930661313,42.42713055748117,0,0,0,0
-71.42091947148093,42.42713056302584,0,0,0,0
-71.42091955067103,42.427130571695734,0,0,0,0
-71.42091977483973,42.42713057508102,0,0,0,0
-71.42091990301694,42.427130581808385,0,0,0,0
-71.42092001331112,42.42713058906345,0,0,0,0
-71.42092024134251,42.42713059207012,0,0,0,0
-71.42092032211545,42.427130600174785,0,0,0,0
-71.42092054501357,42.4271306031981,0,0,0,0
-71.42092075366087,42.42713060661841,0,0,0,0
-71.4209208903919,42.42713061251879,0,0,0,0
-71.4209209490629,42.42713062102845,0,0,0,0
-71.4209214419682,42.427130614787195,0,0,0,0
-71.42092152561237,42.42713062228782,0,0,0,0
-71.42092162642011,42.427130629112085,0,0,0,0
-71.42092206382002,42.427130624607784,0,0,0,0
-71.42092211809678,42.427130632718395,0,0,0,0
-71.4209221974497,42.42713063987874,0,0,0,0
-71.42092228354555,42.42713064669578,0,0,0,0
-71.42092239516998,42.42713065252809,0,0,0,0
-71.420922501374,42.42713065844741,0,0,0,0
-71.42092255643827,42.427130666036476,0,0,0,0
-71.42092260584937,42.42713067372617,0,0,0,0
-71.42092266348209,42.42713068110266,0,0,0,0
-71.42092291706372,42.42713068451075,-71.42092895507812,42.42713165283203,0,0
-71.42092304680044,42.4271306918974,0,0,0,0
-71.42092316778967,42.427130699457045,0,0,0,0
-71.42092328891233,42.42713070690107,0,0,0,0
-71.4209235046305,42.42713071119259,0,0,0,0
-71.4209236544987,42.42713071733279,0,0,0,0
-71.42092376814425,42.427130724490425,0,0,0,0
-71.42092403286568,42.427130726114996,0,0,0,0
-71.42092417312017,42.42713073204713,0,0,0,0
-71.42092449239925,42.42713073130709,0,0,0,0
-71.42092459705164,42.42713073823421,0,0,0,0
-71.42092475096423,42.42713074321736,0,0,0,0
-71.42092489776654,42.427130748350876,0,0,0,0
-71.4209250249465,42.42713075410871,0,0,0,0
-71.42092522484339,42.42713075704387,0,0,0,0
-71.42092531583585,42.427130763971924,0,0,0,0
-71.42092541626761,42.427130770458234,0,0,0,0
-71.42092554708636,42.42713077573596,-71.42092895507812,42.42713165283203,0,0
-71.42092574219157,42.42713077856501,0,0,0,0
-71.42092584736838,42.42713078458746,0,0,0,0
-71.42092600254155,42.427130788703444,0,0,0,0
-71.42092614109784,42.42713079334536,0,0,0,0
-71.420926487944,42.42713079035596,0,0,0,0
-71.42092660149723,42.427130795719286,0,0,0,0
-71.42092671887201,42.42713080079828,0,0,0,0
-71.42092701833114,42.42713079900712,0,0,0,0
-71.42092713190137,42.427130803986635,0,0,0,0
-71.42092724827104,42.42713080876614,0,0,0,0
-71.42092737831204,42.4271308129419,0,0,0,0
-71.42092751943973,42.42713081661234,0,0,0,0
-71.42092760185012,42.4271308223988,0,0,0,0
-71.42092767838673,42.4271308283239,0,0,0,0
-71.42092779716127,42.42713083260191,0,0,0,0
-71.42092792927394,42.42713083630347,-71.42092895507812,42.42713165283203,0,0
-71.42092802401442,42.427130841303004,0,0,0,0
-71.420928122261,42.42713084608861,0,0,0,0
-71.4209282587566,42.42713084948529,0,0,0,0
-71.42092834121397,42.427130854833635,0,0,0,0
-71.42092856487407,42.42713085520647,0,0,0,0
-71.42092864526259,42.42713086049607,0,0,0,0
-71.42092872931106,42.42713086558105,0,0,0,0
-71.42092889236689,42.427130867815706,0,0,0,0
-71.4209289600345,42.42713087326659,0,0,0,0
-71.42092909197045,42.42713087636756,0,0,0,0
-71.42092918054034,42.42713088091675,0,0,0,0
-71.42092928289223,42.42713088490102,0,0,0,0
-71.42092937364248,42.4271308892191,0,0,0,0
-71.42092942920057,42.42713089464436,0,0,0,0
-71.42092950452705,42.427130899232566,0,0,0,0
-71.42092962676736,42.427130901981336,0,0,0,0
-71.42092974938399,42.42713090462876,-71.42092895507812,42.42713165283203,0,0
-71.42092982758899,42.42713090885765,0,0,0,0
-71.42092987499336,42.42713091416512,0,0,0,0
-71.42092997260562,42.427130917362646,0,0,0,0
-71.42093003359847,42.42713092177426,0,0,0,0
-71.42093010658616,42.427130925580926,0,0,0,0
-71.42093040722176,42.427130919821295,0,0,0,0
-71.42093046842002,42.427130923954444,0,0,0,0
-71.42093052847856,42.4271309280677,0,0,0,0
-71.42093060299543,42.42713093150981,0,0,0,0
-71.4209308549357,42.42713092746772,0,0,0,0
-71.4209309207271,42.42713093114418,0,0,0,0
-71.42093100956814,42.427130933792796,0,0,0,0
-71.42093109570156,42.42713093649126,0,0,0,0
-71.42093113189539,42.42713094127806,0,0,0,0
-71.42093118443523,42.427130945387105,0,0,0,0
-71.42093124565794,42.42713094911928,0,0,0,0
-71.42093127938222,42.427130953890405,0,0,0,0
-71.42093143289624,42.42713095387933,-71.42092895507812,42.42713165283203,0,0
-71.42093147946254,42.42713095802804,0,0,0,0
-71.42093157117166,42.42713096040914,0,0,0,0
-71.42093161472815,42.42713096464871,0,0,0,0
-71.4209316838726,42.42713096787124,0,0,0,0
-71.42093212147763,42.42713095729283,0,0,0,0
-71.4209321804566,42.42713096092577,0,0,0,0
-71.42093232882873,42.42713096125556,0,0,0,0
-71.42093239006489,42.42713096470419,0,0,0,0
-71.42093256997151,42.42713096383318,0,0,0,0
-71.42093278204561,42.427130961793026,0,0,0,0
-71.42093294813938,42.42713096136065,-71.42092895507812,42.42713165283203,0,0
-71.42093297744503,42.4271309657721,0,0,0,0
-71.42093299668178,42.427130970463004,0,0,0,0
-71.4209331011284,42.42713097199215,0,0,0,0
-71.4209334762657,42.42713096362387,0,0,0,0
-71.42093353287501,42.4271309668049,0,0,0,0
-71.42093370582145,42.427130965724366,0,0,0,0
-71.42093377018809,42.42713096852364,0,0,0,0
-71.42093383527663,42.42713097124623,0,0,0,0
-71.42093397689247,42.42713097110744,0,0,0,0
-71.4209340504607,42.4271309733501,0,0,0,0
-71.42093409712325,42.42713097651984,0,0,0,0
-71.42093412531084,42.427130980318466,0,0,0,0
-71.42093424975207,42.427130980510356,0,0,0,0
-71.42093433107853,42.42713098224667,-71.42092895507812,42.42713165283203,0,0
-71.42093434897909,42.42713098628021,0,0,0,0
-71.42093435554256,42.4271309906861,0,0,0,0
-71.42093455493409,42.427130987916634,0,0,0,0
-71.4209345849387,42.42713099136379,0,0,0,0
-71.4209346002417,42.42713099530912,0,0,0,0
-71.42093461744047,42.42713099920708,0,0,0,0
-71.42093461849416,42.42713100368319,0,0,0,0
-71.42093462948824,42.427131007777966,0,0,0,0
-71.42093464816176,42.42713101156584,0,0,0,0
-71.42093496057164,42.42713100520481,0,0,0,0
-71.42093512096791,42.427131004232855,0,0,0,0
-71.42093516216616,42.427131007258254,0,0,0,0
-71.42093529212674,42.42713100727974,0,0,0,0
-71.42093535109326,42.42713100963317,-71.42092895507812,42.42713165283203,0,0
-71.42093534228677,42.42713101415635,0,0,0,0
-71.42093536072596,42.42713101768015,0,0,0,0
-71.42093537207366,42.42713102138804,0,0,0,0
-71.42093559709353,42.42713101746428,0,0,0,0
-71.4209356188123,42.42713102062115,0,0,0,0
-71.42093580185463,42.42713101791682,0,0,0,0
-71.42093585517446,42.4271310198457,0,0,0,0
-71.42093606810296,42.42713101596465,0,0,0,0
-71.42093612174072,42.427131017803084,0,0,0,0
-71.42093611767201,42.427131021768744,0,0,0,0
-71.42093628572245,42.42713101981919,0,0,0,0
-71.42093657871231,42.427131013721706,0,0,0,0
-71.42093659849876,42.42713101685193,0,0,0,0
-71.42093672570762,42.42713101888162,-71.42093658447266,42.42713165283203,0,0
-71.42093679490999,42.42713102280733,0,0,0,0
-71.42093686902547,42.427131026505116,0,0,0,0
-71.42093714689456,42.42713102323583,0,0,0,0
-71.42093722609036,42.427131026611676,0,0,0,0
-71.42093727730283,42.427131030878215,0,0,0,0
-71.42093734221761,42.42713103461642,0,0,0,0
-71.42093750824947,42.427131034842674,0,0,0,0
-71.42093769037547,42.427131034569825,0,0,0,0
-71.42093785505654,42.42713103494306,0,0,0,0
-71.4209379354579,42.427131038054746,0,0,0,0
-71.42093801910691,42.42713104100911,0,0,0,0
-71.42093810232656,42.42713104392379,0,0,0,0
-71.42093816558547,42.42713104740398,0,0,0,0
-71.42093821932777,42.42713105112333,0,0,0,0
-71.420938264537,42.42713105506507,0,0,0,0
-71.4209383711423,42.4271310569053,-71.42093658447266,42.42713165283203,0,0
-71.42093845138386,42.427131059568374,0,0,0,0
-71.42093853055306,42.42713106221352,0,0,0,0
-71.42093869055157,42.42713106202252,0,0,0,0
-71.42093874263306,42.42713106537095,0,0,0,0
-71.42093910889069,42.4271310577329,0,0,0,0
-71.42093916990389,42.42713106064658,0,0,0,0
-71.42093930016557,42.42713106115512,0,0,0,0
-71.42093934811967,42.4271310644945,0,0,0,0
-71.42093939460764,42.42713106784424,0,0,0,0
-71.42093952611897,42.427131068276076,0,0,0,0
-71.42093970557316,42.42713106704594,0,0,0,0
-71.4209397599868,42.42713106999067,0,0,0,0
-71.42093978163173,42.4271310740856,0,0,0,0
-71.4209398081406,42.427131078021276,0,0,0,0
-71.42093991472298,42.42713107946155,-71.42093658447266,42.42713165283203,0,0
-71.42093995440129,42.42713108293746,0,0,0,0
-71.4209400029302,42.42713108610061,0,0,0,0
-71.42094013279103,42.427131086759985,0,0,0,0
-71.42094016400436,42.427131090385735,0,0,0,0
-71.42094021721769,42.42713109330485,0,0,0,0
-71.42094037701666,42.427131092969454,0,0,0,0
-71.42094043150291,42.427131095763144,0,0,0,0
-71.42094047961075,42.427131098705,0,0,0,0
-71.42094053913482,42.42713110125945,0,0,0,0
-71.42094056505996,42.42713110484661,0,0,0,0
-71.42094058404422,42.42713110864161,0,0,0,0
-71.4209407114866,42.42713110937793,0,0,0,0
-71.42094074386483,42.42713111274602,0,0,0,0
-71.4209408797584,42.4271311132321,0,0,0,0
-71.4209409450268,42.427131115645984,0,0,0,0
-71.42094131419947,42.42713110971723,-71.42093658447266,42.42713165283203,0,0
-71.42094144510568,42.4271311101706,0,0,0,0
-71.42094145762832,42.427131113844275,0,0,0,0
-71.42094157906494,42.427131114387606,0,0,0,0
-71.42094162655317,42.427131116979936,0,0,0,0
-71.42094180300444,42.42713111585808,0,0,0,0
-71.42094184306863,42.42713111858023,0,0,0,0
-71.4209418550428,42.4271311221001,0,0,0,0
-71.42094186406217,42.42713112568575,0,0,0,0
-71.42094195236221,42.42713112706823,0,0,0,0
-71.42094200006147,42.42713112953591,0,0,0,0
-71.42094202129626,42.42713113269177,0,0,0,0
-71.42094203799842,42.42713113593497,0,0,0,0
-71.42094207262382,42.427131138652435,0,0,0,0
-71.42094207879218,42.42713114225215,0,0,0,0
-71.42094226048872,42.42713114178734,0,0,0,0
-71.4209423807686,42.427131142893316,-71.42093658447266,42.42713165283203,0,0
-71.42094241300289,42.42713114597279,0,0,0,0
-71.4209424422359,42.42713114908769,0,0,0,0
-71.4209424347924,42.42713115297819,0,0,0,0
-71.42094242672412,42.42713115684596,0,0,0,0
-71.4209424501083,42.427131159983574,0,0,0,0
-71.4209425465046,42.427131161474925,0,0,0,0
-71.42094256336577,42.42713116468434,0,0,0,0
-71.42094262987425,42.42713116676336,0,0,0,0
-71.42094262748523,42.42713117045892,0,0,0,0
-71.42094264851448,42.42713117372649,0,0,0,0
-71.42094296292333,42.427131171595946,0,0,0,0
-71.42094296297033,42.427131175288324,0,0,0,0
-71.42094298665668,42.427131178525066,0,0,0,0
-71.42094302452786,42.42713118148843,0,0,0,0
-71.42094317416256,42.4271311824923,0,0,0,0
-71.42094331740283,42.4271311835752,-71.42093658447266,42.42713165283203,0,0
-71.4209433109819,42.42713118718596,0,0,0,0
-71.4209434016179,42.427131189060525,0,0,0,0
-71.42094343475996,42.427131191900024,0,0,0,0
-71.42094344573145,42.42713119509348,0,0,0,0
-71.42094348542453,42.42713119774674,0,0,0,0
-71.42094354259456,42.42713120005835,0,0,0,0
-71.42094357293237,42.42713120280948,0,0,0,0
-71.42094357234528,42.42713120623695,0,0,0,0
-71.42094355557204,42.427131209991195,0,0,0,0
-71.42094379876083,42.42713121053936,0,0,0,0
-71.4209438077701,42.427131213992524,0,0,0,0
-71.4209438068961,42.427131217531844,0,0,0,0
-71.42094379661728,42.427131221291575,0,0,0,0
-71.42094394662158,42.427131223809724,0,0,0,0
-71.42094396877205,42.42713122740295,0,0,0,0
-71.42094407209909,42.42713123041391,-71.42093658447266,42.42713165283203,0,0
-71.42094405335114,42.427131234239305,0,0,0,0
-71.42094404951655,42.42713123801123,0,0,0,0
-71.42094407127166,42.427131241693026,0,0,0,0
-71.42094406862422,42.427131245484155,0,0,0,0
-71.42094406552465,42.42713124925028,0,0,0,0
-71.42094406743709,42.42713125296344,0,0,0,0
-71.42094409584692,42.42713125653684,0,0,0,0
-71.42094410924174,42.42713126013366,0,0,0,0
-71.42094409920642,42.42713126391868,0,0,0,0
-71.42094409116312,42.42713126775842,0,0,0,0
-71.42094426217866,42.42713127160593,0,0,0,0
-71.42094439624735,42.427131275473876,0,0,0,0
-71.42094438032358,42.42713127938445,0,0,0,0
-71.42094438000896,42.42713128331177,0,0,0,0
-71.42094442965511,42.42713128737692,0,0,0,0
-71.42094444888966,42.42713129132751,0,0,0,0
-71.42094449239228,42.427131295324294,0,0,0,0
-71.42094449927939,42.427131299164756,0,0,0,0
-71.4209445395717,42.427131303078525,-71.42093658447266,42.42713165283203,0,0
-71.42094451872872,42.42713130678495,0,0,0,0
-71.42094451596645,42.42713131054916,0,0,0,0
-71.42094455926704,42.42713131449216,0,0,0,0
-71.42094456775673,42.42713131825262,0,0,0,0
-71.42094457195307,42.42713132195912,0,0,0,0
-71.42094458215695,42.42713132565698,0,0,0,0
-71.42094460355166,42.42713132964006,0,0,0,0
-71.42094457740028,42.42713133340289,0,0,0,0
-71.42094458599396,42.42713133753191,0,0,0,0
-71.42094457526271,42.42713134143874,0,0,0,0
-71.42094457955761,42.42713134548339,0,0,0,0
-71.42094458397794,42.42713134949409,0,0,0,0
-71.42094460440676,42.42713135364881,0,0,0,0
-71.42094462373964,42.42713135775283,0,0,0,0
-71.42094466122035,42.42713136202481,0,0,0,0
-71.42094464228015,42.42713136573991,0,0,0,0
-71.42094463161261,42.42713136962962,0,0,0,0
-71.42094463097754,42.42713137369111,0,0,0,0
-71.42094462356134,42.4271313776311,0,0,0,0
-71.42094464023178,42.427131381927865,0,0,0,0
-71.42094485736534,42.42713138697578,-71.42095184326172,42.42713165283203,0,0
-71.42094497241219,42.42713139035875,0,0,0,0
-71.42094507891133,42.42713139367604,0,0,0,0
-71.42094521814839,42.4271313976445,0,0,0,0
-71.42094535566012,42.42713140160862,0,0,0,0
-71.42094565906174,42.427131408906654,0,0,0,0
-71.42094582436712,42.427131413429294,0,0,0,0
-71.42094593824744,42.42713141695919,0,0,0,0
-71.42094608773435,42.42713142125599,0,0,0,0
-71.42094639665613,42.42713142901911,0,0,0,0
-71.42094655041825,42.42713143341721,0,0,0,0
-71.42094671298595,42.4271314379992,0,0,0,0
-71.42094681451374,42.42713144131002,0,0,0,0
-71.42094692967355,42.42713144495903,0,0,0,0
-71.42094706436653,42.42713144908961,0,0,0,0
-71.42094720816434,42.427131453443714,0,0,0,0
-71.42094737777501,42.42713145841966,0,0,0,0
-71.42094749853759,42.427131462205224,0,0,0,0
-71.42094764678079,42.42713146664935,0,0,0,0
-71.42094775144423,42.42713147012151,0,0,0,0
-71.42094787254022,42.427131474086536,0,0,0,0
-71.42094801675819,42.42713147871071,-71.42095184326172,42.42713165283203,0,0
-71.42094815226113,42.427131483110266,0,0,0,0
-71.42094826465724,42.42713148687594,0,0,0,0
-71.42094838873793,42.42713149095762,0,0,0,0
-71.42094851819654,42.4271314951813,0,0,0,0
-71.42094865711047,42.4271314996586,0,0,0,0
-71.42094874645281,42.42713150292837,0,0,0,0
-71.42094886138202,42.42713150712516,0,0,0,0
-71.4209489448485,42.427131510368305,0,0,0,0
-71.42094906095336,42.42713151472364,0,0,0,0
-71.42094917273245,42.42713151894354,0,0,0,0
-71.42094927637693,42.42713152288867,0,0,0,0
-71.42094938806005,42.42713152710398,0,0,0,0
-71.42094950398396,42.42713153145974,0,0,0,0
-71.42094959164328,42.42713153505187,0,0,0,0
-71.42094967524062,42.42713153864281,0,0,0,0
