,servo_steering,gps,,encoder,imu,,,,
timestamp,position,lat,long,counts,accel_x,accel_y,gyro_z,yaw,compass
46.253957986831665,-27,40.44361877441406,79.94061279296875,0,-0.2199999988079071,0.0,-0.01666666753590107,2.625,3.805208683013916
46.268513917922974,-27,40.44361877441406,79.94061279296875,0,-0.029999999329447746,-0.009999999776482582,-0.009999999776482582,2.625,3.812289237976074
46.28328895568848,-27,40.44361877441406,79.94061279296875,0,-0.029999999329447746,-0.009999999776482582,-0.009999999776482582,2.625,3.812289237976074
46.29750418663025,-27,40.44361877441406,79.94061279296875,0,-0.029999999329447746,-0.009999999776482582,-0.009999999776482582,2.625,3.812289237976074
46.3121702671051,-27,40.44361877441406,79.94061279296875,0,-0.029999999329447746,-0.009999999776482582,-0.009999999776482582,2.625,3.812289237976074
46.32662510871887,-27,40.44361877441406,79.94061279296875,0,-0.019999999552965164,0.019999999552965164,-0.012222222052514553,2.625,3.8242154121398926
46.34118127822876,-27,40.44361877441406,79.94061279296875,0,-0.019999999552965164,0.019999999552965164,-0.012222222052514553,2.625,3.8242154121398926
46.35528635978699,-27,40.44361877441406,79.94061279296875,0,-0.019999999552965164,0.019999999552965164,-0.012222222052514553,2.625,3.8242154121398926
46.36996579170227,-27,40.44361877441406,79.94061279296875,0,-0.6399999856948853,0.05000000074505806,-0.0033333334140479565,2.625,3.865530014038086
46.385311126708984,-27,40.44361877441406,79.94061279296875,0,-0.6399999856948853,0.05000000074505806,-0.0033333334140479565,2.625,3.865530014038086
46.399348735809326,-27,40.44361877441406,79.94061279296875,0,-0.6399999856948853,0.05000000074505806,-0.0033333334140479565,2.625,3.865530014038086
46.414196491241455,-27,40.44361877441406,79.94061279296875,0,-0.6399999856948853,0.05000000074505806,-0.0033333334140479565,2.625,3.865530014038086
46.42848801612854,-27,40.44361877441406,79.94061279296875,0,0.10999999940395355,-0.019999999552965164,0.03444444388151169,2.625,3.851578712463379
46.44302177429199,-27,40.44361877441406,79.94061279296875,0,0.10999999940395355,-0.019999999552965164,0.03444444388151169,2.625,3.851578712463379
46.457661628723145,-27,40.44361877441406,79.94061279296875,0,0.4000000059604645,-0.019999999552965164,0.03333333507180214,2.625,3.8296663761138916
46.472750663757324,-27,40.44361877441406,79.94061279296875,0,0.4000000059604645,-0.019999999552965164,0.03333333507180214,2.625,3.8296663761138916
46.4868688583374,-27,40.44361877441406,79.94061279296875,0,0.4000000059604645,-0.019999999552965164,0.03333333507180214,2.625,3.8296663761138916
46.50176668167114,-27,40.44361877441406,79.94061279296875,0,0.4000000059604645,-0.019999999552965164,0.03333333507180214,2.625,3.8296663761138916
46.51632213592529,-27,40.44361877441406,79.94061279296875,0,0.6000000238418579,0.029999999329447746,0.015555555932223797,2.625,3.7871265411376953
46.53108787536621,-27,40.44361877441406,79.94061279296875,0,0.6000000238418579,0.029999999329447746,0.015555555932223797,2.625,3.7871265411376953
46.54539966583252,-27,40.44361877441406,79.94061279296875,0,0.6000000238418579,0.029999999329447746,0.015555555932223797,2.625,3.7871265411376953
46.559759855270386,-27,40.44361877441406,79.94061279296875,0,0.4099999964237213,0.019999999552965164,-0.008888889104127884,2.625,3.802992820739746
46.57501578330994,-27,40.44361877441406,79.94061279296875,0,0.4099999964237213,0.019999999552965164,-0.008888889104127884,2.625,3.802992820739746
46.5892219543457,-27,40.44361877441406,79.94061279296875,0,0.4099999964237213,0.019999999552965164,-0.008888889104127884,2.625,3.802992820739746
46.60421895980835,-27,40.44361877441406,79.94061279296875,0,0.4099999964237213,0.019999999552965164,-0.008888889104127884,2.625,3.802992820739746
46.61847996711731,-27,40.44361877441406,79.94061279296875,0,-0.05000000074505806,0.009999999776482582,-0.011111111380159855,2.625,3.80082106590271
46.632994413375854,-25,40.44361877441406,79.94061279296875,0,-0.05000000074505806,0.009999999776482582,-0.011111111380159855,2.625,3.80082106590271
46.647915840148926,-25,40.44361877441406,79.94061279296875,0,-0.28999999165534973,-0.019999999552965164,0.002222222276031971,2.625,3.8328745365142822
46.662564516067505,5,40.44361877441406,79.94061279296875,0,-0.28999999165534973,-0.019999999552965164,0.002222222276031971,2.625,3.8328745365142822
46.677220582962036,41,40.44361877441406,79.94061279296875,0,-0.28999999165534973,-0.019999999552965164,0.002222222276031971,2.625,3.8328745365142822
46.692158699035645,45,40.44361877441406,79.94061279296875,0,-0.28999999165534973,-0.019999999552965164,0.002222222276031971,2.625,3.8328745365142822
46.706318378448486,45,40.44361877441406,79.94061279296875,0,-0.28999999165534973,-0.019999999552965164,0.002222222276031971,2.625,3.8328745365142822
46.72087836265564,57,40.44361877441406,79.94061279296875,0,-0.28999999165534973,-0.019999999552965164,0.002222222276031971,2.625,3.8328745365142822
46.73541307449341,57,40.44361877441406,79.94061279296875,0,-0.28999999165534973,-0.019999999552965164,0.002222222276031971,2.625,3.8328745365142822
46.74976658821106,57,40.44361877441406,79.94061279296875,0,-0.28999999165534973,-0.019999999552965164,0.002222222276031971,2.625,3.8328745365142822
46.76493310928345,57,40.44361877441406,79.94061279296875,0,0.12999999523162842,-0.019999999552965164,0.007777777966111898,2.625,3.80082106590271
46.77897095680237,57,40.44361877441406,79.94061279296875,0,0.12999999523162842,-0.019999999552965164,0.007777777966111898,2.625,3.80082106590271
46.79952645301819,57,40.44361877441406,79.94061279296875,0,0.12999999523162842,-0.019999999552965164,0.007777777966111898,2.625,3.80082106590271
46.80980443954468,57,40.44361877441406,79.94061279296875,0,0.009999999776482582,0.0,-0.0055555556900799274,2.625,3.834165334701538
46.81970143318176,45,40.44361877441406,79.94061279296875,0,0.009999999776482582,0.0,-0.0055555556900799274,2.625,3.834165334701538
46.83827519416809,29,40.44361877441406,79.94061279296875,0,0.009999999776482582,0.0,-0.0055555556900799274,2.625,3.834165334701538
46.85720944404602,-29,40.44361877441406,79.94061279296875,0,-0.2199999988079071,0.0,-0.002222222276031971,2.625,3.8276307582855225
46.87340044975281,-29,40.44361877441406,79.94061279296875,0,-0.2199999988079071,0.0,-0.002222222276031971,2.625,3.8276307582855225
46.88749122619629,-29,40.44361877441406,79.94061279296875,0,-0.2199999988079071,0.0,-0.002222222276031971,2.625,3.8276307582855225
46.90231132507324,-29,40.44361877441406,79.94061279296875,0,0.1899999976158142,0.0,0.002222222276031971,2.625,3.8423452377319336
46.916738986968994,-29,40.44361877441406,79.94061279296875,0,0.1899999976158142,0.0,0.002222222276031971,2.625,3.8423452377319336
46.93166399002075,-29,40.44361877441406,79.94061279296875,0,0.1899999976158142,0.0,0.002222222276031971,2.625,3.8423452377319336
46.946044921875,-29,40.44361877441406,79.94061279296875,0,0.6700000166893005,-0.03999999910593033,0.018888888880610466,2.625,3.8423452377319336
46.960594177246094,-29,40.44361877441406,79.94061279296875,0,0.6700000166893005,-0.03999999910593033,0.018888888880610466,2.625,3.8423452377319336
46.97469115257263,-29,40.44361877441406,79.94061279296875,0,0.6700000166893005,-0.03999999910593033,0.018888888880610466,2.625,3.8423452377319336
46.9890820980072,-29,40.44361877441406,79.94061279296875,0,0.029999999329447746,0.029999999329447746,0.0033333334140479565,2.625,3.832472324371338
47.00363564491272,-29,40.44361877441406,79.94061279296875,0,0.029999999329447746,0.029999999329447746,0.0033333334140479565,2.625,3.832472324371338
47.01848340034485,-29,40.44361877441406,79.94061279296875,0,0.029999999329447746,0.029999999329447746,0.0033333334140479565,2.625,3.832472324371338
47.033103466033936,-29,40.44361877441406,79.94061279296875,0,0.029999999329447746,0.029999999329447746,0.0033333334140479565,2.625,3.832472324371338
47.04722762107849,-29,40.44361877441406,79.94061279296875,0,-0.15000000596046448,0.029999999329447746,-0.014444444328546524,2.625,3.8518006801605225
47.061882972717285,-29,40.44361877441406,79.94061279296875,0,-0.15000000596046448,0.029999999329447746,-0.014444444328546524,2.625,3.8518006801605225
47.07601070404053,-29,40.44361877441406,79.94061279296875,0,-0.15000000596046448,0.029999999329447746,-0.014444444328546524,2.625,3.8518006801605225
47.09048390388489,-29,40.44361877441406,79.94061279296875,0,-0.27000001072883606,0.0,-0.007777777966111898,2.625,3.824821949005127
47.10511040687561,-29,40.44361877441406,79.94061279296875,0,-0.27000001072883606,0.0,-0.007777777966111898,2.625,3.824821949005127
47.11949586868286,-29,40.44361877441406,79.94061279296875,0,-0.27000001072883606,0.0,-0.007777777966111898,2.625,3.824821949005127
47.13386917114258,-29,40.44361877441406,79.94061279296875,0,-0.27000001072883606,0.0,-0.007777777966111898,2.625,3.824821949005127
47.148016691207886,-29,40.44361877441406,79.94061279296875,0,-0.07000000029802322,-0.019999999552965164,0.007777777966111898,2.625,3.85776424407959
47.16231727600098,-29,40.44361877441406,79.94061279296875,0,-0.07000000029802322,-0.019999999552965164,0.007777777966111898,2.625,3.85776424407959
47.176961183547974,-29,40.44361877441406,79.94061279296875,0,0.2800000011920929,-0.029999999329447746,0.008888889104127884,2.625,3.85776424407959
47.19190287590027,-29,40.44361877441406,79.94061279296875,0,0.2800000011920929,-0.029999999329447746,0.008888889104127884,2.625,3.85776424407959
47.205974102020264,-29,40.44361877441406,79.94061279296875,0,0.2800000011920929,-0.029999999329447746,0.008888889104127884,2.625,3.85776424407959
47.22043228149414,-29,40.44361877441406,79.94061279296875,0,0.2800000011920929,-0.029999999329447746,0.008888889104127884,2.625,3.85776424407959
47.235756158828735,-29,40.44361877441406,79.94061279296875,0,0.05999999865889549,0.0,-0.0033333334140479565,2.625,3.8072104454040527
47.25041317939758,-29,40.44361877441406,79.94061279296875,0,0.05999999865889549,0.0,-0.0033333334140479565,2.625,3.8072104454040527
47.26560997962952,-29,40.44361877441406,79.94061279296875,0,0.05999999865889549,0.0,-0.0033333334140479565,2.625,3.8072104454040527
47.28074526786804,-29,40.44361877441406,79.94061279296875,0,-0.1599999964237213,0.0,-0.002222222276031971,2.625,3.7938272953033447
47.29554104804993,-27,40.44361877441406,79.94061279296875,0,-0.1599999964237213,0.0,-0.002222222276031971,2.625,3.7938272953033447
47.31024670600891,-14,40.44361877441406,79.94061279296875,0,-0.1599999964237213,0.0,-0.002222222276031971,2.625,3.7938272953033447
47.3249831199646,13,40.44361877441406,79.94061279296875,0,-0.1599999964237213,0.0,-0.002222222276031971,2.625,3.7938272953033447
47.33931875228882,49,40.44361877441406,79.94061279296875,0,-0.07999999821186066,-0.029999999329447746,0.002222222276031971,2.625,3.80082106590271
47.35403060913086,51,40.44361877441406,79.94061279296875,0,-0.07999999821186066,-0.029999999329447746,0.002222222276031971,2.625,3.80082106590271
47.368776082992554,55,40.44361877441406,79.94061279296875,0,0.1599999964237213,0.0,0.002222222276031971,2.625,3.80338191986084
47.38364911079407,63,40.44361877441406,79.94061279296875,0,0.1599999964237213,0.0,0.002222222276031971,2.625,3.80338191986084
47.3978533744812,63,40.44361877441406,79.94061279296875,0,0.1599999964237213,0.0,0.002222222276031971,2.625,3.80338191986084
47.412065267562866,61,40.44361877441406,79.94061279296875,0,0.1599999964237213,0.0,0.002222222276031971,2.625,3.80338191986084
47.426827907562256,61,40.44361877441406,79.94061279296875,0,-0.03999999910593033,0.009999999776482582,-0.002222222276031971,2.625,3.8250069618225098
47.4415922164917,61,40.44361877441406,79.94061279296875,0,-0.03999999910593033,0.009999999776482582,-0.002222222276031971,2.625,3.8250069618225098
47.456398725509644,61,40.44361877441406,79.94061279296875,0,-0.03999999910593033,0.009999999776482582,-0.002222222276031971,2.625,3.8250069618225098
47.47121477127075,61,40.44361877441406,79.94061279296875,0,0.46000000834465027,0.019999999552965164,0.002222222276031971,2.625,3.810560941696167
47.485538482666016,61,40.44361877441406,79.94061279296875,0,0.46000000834465027,0.019999999552965164,0.002222222276031971,2.625,3.810560941696167
47.50026774406433,61,40.44361877441406,79.94061279296875,0,0.46000000834465027,0.019999999552965164,0.002222222276031971,2.625,3.810560941696167
47.515552043914795,61,40.44361877441406,79.94061279296875,0,0.46000000834465027,0.019999999552965164,0.002222222276031971,2.625,3.810560941696167
47.53219223022461,47,40.44361877441406,79.94061279296875,0,-0.3700000047683716,-0.10000000149011612,0.021111110225319862,2.625,3.824821949005127
47.55265021324158,43,40.44361877441406,79.94061279296875,0,-0.3700000047683716,-0.10000000149011612,0.021111110225319862,2.625,3.824821949005127
47.562519788742065,33,40.44361877441406,79.94061279296875,0,-0.009999999776482582,0.0,0.03333333507180214,2.625,3.8150174617767334
47.58155941963196,33,40.44361877441406,79.94061279296875,0,-0.009999999776482582,0.0,0.03333333507180214,2.625,3.8150174617767334
47.60013794898987,13,40.44361877441406,79.94061279296875,0,-0.009999999776482582,0.0,0.03333333507180214,2.625,3.8150174617767334
47.6173734664917,5,40.44361877441406,79.94061279296875,0,0.20999999344348907,0.019999999552965164,0.03222222253680229,2.5625,3.7792041301727295
47.635026931762695,-16,40.44361877441406,79.94061279296875,0,0.20999999344348907,0.019999999552965164,0.03222222253680229,2.5625,3.7792041301727295
47.65118360519409,-27,40.44361877441406,79.94061279296875,0,0.05000000074505806,-0.029999999329447746,0.024444444105029106,2.5625,3.7792041301727295
47.667094230651855,-27,40.44361877441406,79.94061279296875,0,0.05000000074505806,-0.029999999329447746,0.024444444105029106,2.5625,3.7792041301727295
47.68249320983887,-27,40.44361877441406,79.94061279296875,0,0.05000000074505806,-0.029999999329447746,0.024444444105029106,2.5625,3.7792041301727295
47.698062896728516,-27,40.44361877441406,79.94061279296875,0,0.009999999776482582,-0.05000000074505806,0.029999999329447746,2.5625,3.832472324371338
47.71348214149475,-27,40.44361877441406,79.94061279296875,0,0.009999999776482582,-0.05000000074505806,0.029999999329447746,2.5625,3.832472324371338
47.72878813743591,-27,40.44361877441406,79.94061279296875,0,0.009999999776482582,-0.05000000074505806,0.029999999329447746,2.5625,3.832472324371338
47.74391222000122,-27,40.44361877441406,79.94061279296875,0,0.009999999776482582,-0.05000000074505806,0.029999999329447746,2.5625,3.832472324371338
47.759018898010254,-27,40.44361877441406,79.94061279296875,0,0.009999999776482582,-0.05000000074505806,0.029999999329447746,2.5625,3.832472324371338
47.777912616729736,-27,40.44361877441406,79.94061279296875,0,0.009999999776482582,-0.05000000074505806,0.029999999329447746,2.5625,3.832472324371338
47.793516635894775,-27,40.44361877441406,79.94061279296875,0,0.009999999776482582,-0.05000000074505806,0.029999999329447746,2.5625,3.832472324371338
47.808305978775024,-27,40.44361877441406,79.94061279296875,0,0.12999999523162842,-0.019999999552965164,-0.035555556416511536,2.5625,3.7754244804382324
47.823566198349,-27,40.44361877441406,79.94061279296875,0,0.12999999523162842,-0.019999999552965164,-0.035555556416511536,2.5625,3.7754244804382324
47.84104514122009,-27,40.44361877441406,79.94061279296875,0,0.12999999523162842,-0.019999999552965164,-0.035555556416511536,2.5625,3.7754244804382324
47.850069761276245,-27,40.44361877441406,79.94061279296875,0,-0.4699999988079071,0.0,-0.036666665226221085,2.5625,3.7754244804382324
47.865129232406616,-27,40.44361877441406,79.94061279296875,0,-0.4699999988079071,0.0,-0.036666665226221085,2.5625,3.7754244804382324
47.8804714679718,-27,40.44361877441406,79.94061279296875,0,-0.4699999988079071,0.0,-0.036666665226221085,2.5625,3.7754244804382324
47.8957941532135,-27,40.44361877441406,79.94061279296875,0,-0.07000000029802322,-0.019999999552965164,-0.024444444105029106,2.625,3.7932376861572266
47.9110381603241,-27,40.44361877441406,79.94061279296875,0,-0.07000000029802322,-0.019999999552965164,-0.024444444105029106,2.625,3.7932376861572266
47.92992949485779,-27,40.44361877441406,79.94061279296875,0,-0.07000000029802322,-0.019999999552965164,-0.024444444105029106,2.625,3.7932376861572266
47.94590449333191,-27,40.44361877441406,79.94061279296875,0,-0.07000000029802322,-0.019999999552965164,-0.024444444105029106,2.625,3.7932376861572266
47.96111178398132,-27,40.44361877441406,79.94061279296875,0,0.009999999776482582,-0.019999999552965164,-0.025555554777383804,2.625,3.834165334701538
47.97558927536011,-27,40.44361877441406,79.94061279296875,0,0.009999999776482582,-0.019999999552965164,-0.025555554777383804,2.625,3.834165334701538
47.990657806396484,-27,40.44361877441406,79.94061279296875,0,0.009999999776482582,-0.019999999552965164,-0.025555554777383804,2.625,3.834165334701538
48.005465507507324,-27,40.44361877441406,79.94061279296875,0,-0.27000001072883606,-0.029999999329447746,-0.021111110225319862,2.625,3.785518169403076
48.02015471458435,-27,40.44361877441406,79.94061279296875,0,-0.27000001072883606,-0.029999999329447746,-0.021111110225319862,2.625,3.785518169403076
48.03482484817505,-27,40.44361877441406,79.94061279296875,0,-0.27000001072883606,-0.029999999329447746,-0.021111110225319862,2.625,3.785518169403076
48.056692600250244,-27,40.44361877441406,79.94061279296875,0,-0.46000000834465027,-0.03999999910593033,-0.0011111111380159855,2.625,3.810560941696167
48.064552307128906,-27,40.44361877441406,79.94061279296875,0,-0.46000000834465027,-0.03999999910593033,-0.0011111111380159855,2.625,3.810560941696167
48.07924294471741,-27,40.44361877441406,79.94061279296875,0,-0.46000000834465027,-0.03999999910593033,-0.0011111111380159855,2.625,3.810560941696167
48.09490776062012,-27,40.44361877441406,79.94061279296875,0,-0.46000000834465027,-0.03999999910593033,-0.0011111111380159855,2.625,3.810560941696167
48.10937452316284,-29,40.44361877441406,79.94061279296875,0,-0.11999999731779099,-0.029999999329447746,0.013333333656191826,2.625,3.80082106590271
48.123779296875,-43,40.44361877441406,79.94061279296875,0,-0.11999999731779099,-0.029999999329447746,0.013333333656191826,2.625,3.80082106590271
48.13835382461548,-61,40.44361877441406,79.94061279296875,0,-0.11999999731779099,-0.029999999329447746,0.013333333656191826,2.625,3.80082106590271
48.15370202064514,-61,40.44361877441406,79.94061279296875,0,0.3400000035762787,0.029999999329447746,0.007777777966111898,2.625,3.789269208908081
48.167895555496216,-75,40.44361877441406,79.94061279296875,0,0.3400000035762787,0.029999999329447746,0.007777777966111898,2.625,3.789269208908081
48.18209409713745,-85,40.44361877441406,79.94061279296875,0,0.3400000035762787,0.029999999329447746,0.007777777966111898,2.625,3.789269208908081
48.196954011917114,-85,40.44361877441406,79.94061279296875,0,0.25999999046325684,0.0,-0.006666666828095913,2.625,3.8150174617767334
48.21211910247803,-90,40.44361877441406,79.94061279296875,0,0.25999999046325684,0.0,-0.006666666828095913,2.625,3.8150174617767334
48.226890087127686,-90,40.44361877441406,79.94061279296875,0,0.25999999046325684,0.0,-0.006666666828095913,2.625,3.8150174617767334
48.242990493774414,-90,40.44361877441406,79.94061279296875,0,-0.3499999940395355,-0.029999999329447746,-0.008888889104127884,2.625,3.834165334701538
48.25776696205139,-90,40.44361877441406,79.94061279296875,0,-0.3499999940395355,-0.029999999329447746,-0.008888889104127884,2.625,3.834165334701538
48.27264475822449,-90,40.44361877441406,79.94061279296875,0,-0.3499999940395355,-0.029999999329447746,-0.008888889104127884,2.625,3.834165334701538
48.28737473487854,-90,40.44361877441406,79.94061279296875,0,-0.3499999940395355,-0.029999999329447746,-0.008888889104127884,2.625,3.834165334701538
48.303961992263794,-90,40.44361877441406,79.94061279296875,0,0.11999999731779099,0.009999999776482582,-0.009999999776482582,2.625,3.7846624851226807
48.32194709777832,-90,40.44361877441406,79.94061279296875,0,0.11999999731779099,0.009999999776482582,-0.009999999776482582,2.625,3.7846624851226807
48.33689093589783,-90,40.44361877441406,79.94061279296875,0,-0.019999999552965164,-0.009999999776482582,-0.02222222276031971,2.625,3.8328745365142822
48.351855754852295,-90,40.44361877441406,79.94061279296875,0,-0.019999999552965164,-0.009999999776482582,-0.02222222276031971,2.625,3.8328745365142822
48.366039752960205,-90,40.44361877441406,79.94061279296875,0,-0.019999999552965164,-0.009999999776482582,-0.02222222276031971,2.625,3.8328745365142822
48.3803186416626,-71,40.44361877441406,79.94061279296875,0,-0.07000000029802322,-0.009999999776482582,-0.02222222276031971,2.625,3.802992820739746
48.39526176452637,-71,40.44361877441406,79.94061279296875,0,-0.07000000029802322,-0.009999999776482582,-0.02222222276031971,2.625,3.802992820739746
48.40960884094238,-29,40.44361877441406,79.94061279296875,0,-0.07000000029802322,-0.009999999776482582,-0.02222222276031971,2.625,3.802992820739746
48.424357175827026,-27,40.44361877441406,79.94061279296875,0,-0.07000000029802322,-0.009999999776482582,-0.02222222276031971,2.625,3.802992820739746
48.438600063323975,-27,40.44361877441406,79.94061279296875,0,-0.009999999776482582,-0.009999999776482582,-0.013333333656191826,2.625,3.8072104454040527
48.4526948928833,-27,40.44361877441406,79.94061279296875,0,-0.009999999776482582,-0.009999999776482582,-0.013333333656191826,2.625,3.8072104454040527
48.46739649772644,-27,40.44361877441406,79.94061279296875,0,-0.009999999776482582,-0.009999999776482582,-0.013333333656191826,2.625,3.8072104454040527
48.48259091377258,-27,40.44361877441406,79.94061279296875,0,0.0,-0.019999999552965164,-0.007777777966111898,2.625,3.8518006801605225
48.497013568878174,-27,40.44361877441406,79.94061279296875,0,0.0,-0.019999999552965164,-0.007777777966111898,2.625,3.8518006801605225
48.51201248168945,-27,40.44361877441406,79.94061279296875,0,0.0,-0.019999999552965164,-0.007777777966111898,2.625,3.8518006801605225
48.52607083320618,-27,40.44361877441406,79.94061279296875,0,-0.6499999761581421,0.019999999552965164,-0.013333333656191826,2.625,3.810560941696167
48.540382862091064,-27,40.44361877441406,79.94061279296875,0,-0.6499999761581421,0.019999999552965164,-0.013333333656191826,2.625,3.810560941696167
48.55508041381836,-27,40.44361877441406,79.94061279296875,0,-0.6499999761581421,0.019999999552965164,-0.013333333656191826,2.625,3.810560941696167
48.576061487197876,-27,40.44361877441406,79.94061279296875,0,-0.6499999761581421,0.019999999552965164,-0.013333333656191826,2.625,3.810560941696167
48.58699107170105,-27,40.44361877441406,79.94061279296875,0,-1.0499999523162842,-0.05000000074505806,0.019999999552965164,2.625,3.838900566101074
48.59792160987854,-27,40.44361877441406,79.94061279296875,0,-1.0499999523162842,-0.05000000074505806,0.019999999552965164,2.625,3.838900566101074
48.606876611709595,-27,40.44361877441406,79.94061279296875,0,-1.0499999523162842,-0.05000000074505806,0.019999999552965164,2.625,3.838900566101074
48.625659704208374,-27,40.44361877441406,79.94061279296875,0,-1.0499999523162842,-0.05000000074505806,0.019999999552965164,2.625,3.838900566101074
48.64334177970886,-27,40.44361877441406,79.94061279296875,0,0.3400000035762787,-0.05000000074505806,0.03999999910593033,2.625,3.838900566101074
48.65975785255432,-27,40.44361877441406,79.94061279296875,0,0.3400000035762787,-0.05000000074505806,0.03999999910593033,2.625,3.838900566101074
48.67525291442871,-27,40.44361877441406,79.94061279296875,0,0.6499999761581421,0.019999999552965164,0.024444444105029106,2.625,3.8283462524414062
48.689939975738525,-27,40.44361877441406,79.94061279296875,0,0.6499999761581421,0.019999999552965164,0.024444444105029106,2.625,3.8283462524414062
48.70460057258606,-27,40.44361877441406,79.94061279296875,0,0.6499999761581421,0.019999999552965164,0.024444444105029106,2.625,3.8283462524414062
48.71898889541626,-27,40.44361877441406,79.94061279296875,0,0.6499999761581421,0.019999999552965164,0.024444444105029106,2.625,3.8283462524414062
48.73360633850098,-27,40.44361877441406,79.94061279296875,0,0.6499999761581421,0.019999999552965164,0.024444444105029106,2.625,3.8283462524414062
48.74797034263611,-27,40.44361877441406,79.94061279296875,0,0.6499999761581421,0.019999999552965164,0.024444444105029106,2.625,3.8283462524414062
48.762389183044434,-27,40.44361877441406,79.94061279296875,0,0.6499999761581421,0.019999999552965164,0.024444444105029106,2.625,3.8283462524414062
48.777042388916016,-27,40.44361877441406,79.94061279296875,0,-0.4300000071525574,0.07000000029802322,-0.0055555556900799274,2.625,3.8178951740264893
48.79158687591553,-27,40.44361877441406,79.94061279296875,0,-0.4300000071525574,0.07000000029802322,-0.0055555556900799274,2.625,3.8178951740264893
48.80628204345703,-27,40.44361877441406,79.94061279296875,0,-0.4300000071525574,0.07000000029802322,-0.0055555556900799274,2.625,3.8178951740264893
48.82089042663574,-27,40.44361877441406,79.94061279296875,0,-0.4300000071525574,0.07000000029802322,-0.0055555556900799274,2.625,3.8178951740264893
48.83535575866699,-27,40.44361877441406,79.94061279296875,0,-0.44999998807907104,-0.07999999821186066,-0.0033333334140479565,2.625,3.8235044479370117
48.85005593299866,-27,40.44361877441406,79.94061279296875,0,-0.44999998807907104,-0.07999999821186066,-0.0033333334140479565,2.625,3.8235044479370117
48.8644905090332,-27,40.44361877441406,79.94061279296875,0,-0.44999998807907104,-0.07999999821186066,-0.0033333334140479565,2.625,3.8235044479370117
48.8786244392395,-27,40.44361877441406,79.94061279296875,0,-0.44999998807907104,-0.07999999821186066,-0.0033333334140479565,2.625,3.8235044479370117
48.89336633682251,-27,40.44361877441406,79.94061279296875,0,0.029999999329447746,0.15000000596046448,-0.0055555556900799274,2.625,3.8235044479370117
48.907766342163086,-27,40.44361877441406,79.94061279296875,0,0.029999999329447746,0.15000000596046448,-0.0055555556900799274,2.625,3.8235044479370117
48.92239236831665,-27,40.44361877441406,79.94061279296875,0,0.27000001072883606,0.3400000035762787,-0.007777777966111898,2.5625,3.7908127307891846
48.93677115440369,-29,40.44361877441406,79.94061279296875,0,0.27000001072883606,0.3400000035762787,-0.007777777966111898,2.5625,3.7908127307891846
48.95177602767944,-25,40.44361877441406,79.94061279296875,0,0.27000001072883606,0.3400000035762787,-0.007777777966111898,2.5625,3.7908127307891846
48.96637201309204,-25,40.44361877441406,79.94061279296875,0,0.05999999865889549,0.2199999988079071,0.0011111111380159855,2.5,3.8080220222473145
48.981202363967896,-25,40.44361877441406,79.94061279296875,0,0.05999999865889549,0.2199999988079071,0.0011111111380159855,2.5,3.8080220222473145
48.9957172870636,-25,40.44361877441406,79.94061279296875,0,0.05999999865889549,0.2199999988079071,0.0011111111380159855,2.5,3.8080220222473145
49.01038217544556,-25,40.44361877441406,79.94061279296875,0,-0.07999999821186066,0.0,0.012222222052514553,2.4375,3.7950191497802734
49.02563667297363,-25,40.44361877441406,79.94061279296875,0,-0.07999999821186066,0.0,0.012222222052514553,2.4375,3.7950191497802734
49.039894342422485,-25,40.44361877441406,79.94061279296875,0,-0.07999999821186066,0.0,0.012222222052514553,2.4375,3.7950191497802734
49.05496048927307,-25,40.44361877441406,79.94061279296875,0,-0.07999999821186066,0.0,0.012222222052514553,2.4375,3.7950191497802734
49.069141149520874,-25,40.44361877441406,79.94061279296875,0,0.20000000298023224,-0.2199999988079071,0.012222222052514553,2.4375,3.8363311290740967
49.08397936820984,-25,40.44361877441406,79.94061279296875,0,0.20000000298023224,-0.2199999988079071,0.012222222052514553,2.4375,3.8363311290740967
49.09816122055054,-25,40.44361877441406,79.94061279296875,0,0.20000000298023224,-0.2199999988079071,0.012222222052514553,2.4375,3.8363311290740967
49.11232256889343,-25,40.44361877441406,79.94061279296875,0,0.07000000029802322,-0.18000000715255737,0.012222222052514553,2.4375,3.791396379470825
49.12709140777588,-25,40.44361877441406,79.94061279296875,0,0.07000000029802322,-0.18000000715255737,0.012222222052514553,2.4375,3.791396379470825
49.14662027359009,-25,40.44361877441406,79.94061279296875,0,0.07000000029802322,-0.18000000715255737,0.012222222052514553,2.4375,3.791396379470825
49.16359043121338,-25,40.44361877441406,79.94061279296875,0,0.07000000029802322,-0.019999999552965164,0.0,2.4375,3.791396379470825
49.179728746414185,-25,40.44361877441406,79.94061279296875,0,0.07000000029802322,-0.019999999552965164,0.0,2.4375,3.791396379470825
49.19655919075012,-25,40.44361877441406,79.94061279296875,0,0.07000000029802322,-0.019999999552965164,0.0,2.4375,3.791396379470825
49.21311807632446,-25,40.44361877441406,79.94061279296875,0,0.07999999821186066,-0.03999999910593033,-0.008888889104127884,2.5,3.8283462524414062
49.22764730453491,-2,40.44361877441406,79.94061279296875,0,0.07999999821186066,-0.03999999910593033,-0.008888889104127884,2.5,3.8283462524414062
49.24197053909302,49,40.44361877441406,79.94061279296875,0,0.07999999821186066,-0.03999999910593033,-0.008888889104127884,2.5,3.8283462524414062
