,servo_steering,builtin_accel,,,gps,,,,,encoder
timestamp,position,x,y,z,lat,long,speed,heading,hdop,counts
1.258598804473877,0,7,0,21,0,0.0,0,0.0,0.0,0
1.263911485671997,0,7,0,21,0,0.0,0,0.0,0.0,0
1.2692244052886963,0,7,0,21,0,0.0,0,0.0,0.0,0
1.2745397090911865,0,7,0,21,0,0.0,0,0.0,0.0,0
1.2798054218292236,0,7,0,21,0,0.0,0,0.0,0.0,0
1.2851126194000244,0,7,0,21,0,0.0,0,0.0,0.0,0
1.2904291152954102,0,7,0,21,0,0.0,0,0.0,0.0,0
1.2957429885864258,0,7,0,21,0,0.0,0,0.0,0.0,0
1.3010563850402832,0,7,-1,22,0,0.0,0,0.0,0.0,0
1.306340217590332,0,7,-1,22,0,0.0,0,0.0,0.0,0
1.3120090961456299,0,7,-1,22,0,0.0,0,0.0,0.0,0
1.318537712097168,0,7,-1,22,0,0.0,0,0.0,0.0,0
1.3238484859466553,0,7,-1,22,0,0.0,0,0.0,0.0,0
1.3291642665863037,0,7,-1,22,0,0.0,0,0.0,0.0,0
1.3344790935516357,0,7,-1,22,0,0.0,0,0.0,0.0,0
1.3404035568237305,0,7,-1,22,0,0.0,0,0.0,0.0,0
1.3457112312316895,0,7,-1,22,0,0.0,0,0.0,0.0,0
1.3510091304779053,0,7,-1,22,0,0.0,0,0.0,0.0,0
1.3563721179962158,0,7,-1,22,0,0.0,0,0.0,0.0,0
1.3617262840270996,0,6,-1,23,0,0.0,0,0.0,0.0,0
1.3670434951782227,0,6,-1,23,0,0.0,0,0.0,0.0,0
1.3723375797271729,0,6,-1,23,0,0.0,0,0.0,0.0,0
1.3776042461395264,0,6,-1,23,0,0.0,0,0.0,0.0,0
1.382903814315796,0,6,-1,23,0,0.0,0,0.0,0.0,0
1.3887128829956055,0,6,-1,23,0,0.0,0,0.0,0.0,0
1.3940284252166748,0,6,-1,23,0,0.0,0,0.0,0.0,0
1.3993408679962158,0,6,-1,23,0,0.0,0,0.0,0.0,0
1.4046690464019775,0,6,-1,23,0,0.0,0,0.0,0.0,0
1.409912109375,0,6,-1,23,0,0.0,0,0.0,0.0,0
1.4152617454528809,0,6,-1,23,0,0.0,0,0.0,0.0,0
1.4206280708312988,0,6,0,21,0,0.0,0,0.0,0.0,0
1.4259839057922363,0,6,0,21,0,0.0,0,0.0,0.0,0
1.431349515914917,0,6,0,21,0,0.0,0,0.0,0.0,0
1.436920166015625,0,6,0,21,0,0.0,0,0.0,0.0,0
1.4422860145568848,0,6,0,21,0,0.0,0,0.0,0.0,0
1.448751449584961,0,6,0,21,0,0.0,0,0.0,0.0,0
1.4540693759918213,0,6,0,21,0,0.0,0,0.0,0.0,0
1.4593868255615234,0,6,0,21,0,0.0,0,0.0,0.0,0
1.4652750492095947,0,6,0,21,0,0.0,0,0.0,0.0,0
1.4706106185913086,0,6,0,21,0,0.0,0,0.0,0.0,0
1.4759228229522705,0,6,0,21,0,0.0,0,0.0,0.0,0
1.4812355041503906,0,6,0,21,0,0.0,0,0.0,0.0,0
1.4865565299987793,0,6,0,21,0,0.0,0,0.0,0.0,0
1.4918758869171143,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.497345209121704,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.5026626586914062,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.5086333751678467,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.5139448642730713,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.5192577838897705,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.5245707035064697,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.529834508895874,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.5350780487060547,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.540393352508545,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.5457053184509277,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.5510239601135254,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.5563371181488037,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.5616345405578613,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.5669200420379639,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.5721073150634766,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.5772883892059326,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.5825371742248535,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.5878486633300781,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.593104362487793,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.5983331203460693,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.6036441326141357,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.6089599132537842,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.614274024963379,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.6195902824401855,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.6249217987060547,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.630208969116211,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.6355252265930176,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.6408803462982178,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.646235466003418,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.6516008377075195,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.6578869819641113,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.6631009578704834,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.6683235168457031,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.6736385822296143,0,7,-1,23,0,0.0,0,0.0,0.0,0
1.6789169311523438,0,6,0,22,0,0.0,0,0.0,0.0,0
1.6842014789581299,0,6,0,22,0,0.0,0,0.0,0.0,0
1.6898937225341797,0,6,0,22,0,0.0,0,0.0,0.0,0
1.695202112197876,0,6,0,22,0,0.0,0,0.0,0.0,0
1.700514793395996,0,6,0,22,0,0.0,0,0.0,0.0,0
1.70582914352417,0,6,0,22,0,0.0,0,0.0,0.0,0
1.7111437320709229,0,6,0,22,0,0.0,0,0.0,0.0,0
1.7164249420166016,0,6,0,22,0,0.0,0,0.0,0.0,0
1.722181797027588,0,6,0,22,0,0.0,0,0.0,0.0,0
1.7274580001831055,0,6,0,22,0,0.0,0,0.0,0.0,0
1.7327630519866943,0,6,0,22,0,0.0,0,0.0,0.0,0
1.7379887104034424,0,6,0,22,0,0.0,0,0.0,0.0,0
1.743300437927246,0,6,0,22,0,0.0,0,0.0,0.0,0
1.748657464981079,0,6,0,22,0,0.0,0,0.0,0.0,0
1.753915786743164,0,6,0,22,0,0.0,0,0.0,0.0,0
1.7592308521270752,0,6,0,22,0,0.0,0,0.0,0.0,0
1.7645468711853027,0,6,0,22,0,0.0,0,0.0,0.0,0
1.7698607444763184,0,6,0,22,0,0.0,0,0.0,0.0,0
1.775174856185913,0,6,0,22,0,0.0,0,0.0,0.0,0
1.7804622650146484,0,6,0,22,0,0.0,0,0.0,0.0,0
1.7857446670532227,0,6,0,22,0,0.0,0,0.0,0.0,0
1.7909622192382812,0,6,0,22,0,0.0,0,0.0,0.0,0
1.7962753772735596,0,6,0,22,0,0.0,0,0.0,0.0,0
1.8015642166137695,0,6,0,21,0,0.0,0,0.0,0.0,0
1.806988000869751,0,6,0,21,0,0.0,0,0.0,0.0,0
1.812270164489746,0,6,0,21,0,0.0,0,0.0,0.0,0
1.8176639080047607,0,6,0,21,0,0.0,0,0.0,0.0,0
1.8228535652160645,0,6,0,21,0,0.0,0,0.0,0.0,0
1.828162670135498,0,6,0,21,0,0.0,0,0.0,0.0,0
1.8333852291107178,0,6,0,21,0,0.0,0,0.0,0.0,0
1.838700294494629,0,6,0,21,0,0.0,0,0.0,0.0,0
1.843987226486206,0,6,0,21,0,0.0,0,0.0,0.0,0
1.8494043350219727,0,6,0,21,0,0.0,0,0.0,0.0,0
1.854720115661621,0,6,0,21,0,0.0,0,0.0,0.0,0
1.8600854873657227,0,5,-1,22,0,0.0,0,0.0,0.0,0
1.865396499633789,0,5,-1,22,0,0.0,0,0.0,0.0,0
1.8707146644592285,0,5,-1,22,0,0.0,0,0.0,0.0,0
1.876237154006958,0,5,-1,22,0,0.0,0,0.0,0.0,0
1.8815162181854248,0,5,-1,22,0,0.0,0,0.0,0.0,0
1.8869662284851074,0,5,-1,22,0,0.0,0,0.0,0.0,0
1.8922843933105469,0,5,-1,22,0,0.0,0,0.0,0.0,0
1.8976092338562012,0,5,-1,22,0,0.0,0,0.0,0.0,0
1.902921199798584,0,5,-1,22,0,0.0,0,0.0,0.0,0
1.908198356628418,0,5,-1,22,0,0.0,0,0.0,0.0,0
1.913464069366455,0,5,-1,22,0,0.0,0,0.0,0.0,0
1.9187917709350586,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.9241034984588623,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.9294164180755615,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.934730052947998,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.9399988651275635,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.9452576637268066,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.9505729675292969,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.9558894634246826,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.961202621459961,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.9665119647979736,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.9718108177185059,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.9771080017089844,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.9824190139770508,0,6,-2,21,0,0.0,0,0.0,0.0,0
1.9877324104309082,0,7,1,21,0,0.0,0,0.0,0.0,0
1.9930424690246582,0,7,1,21,0,0.0,0,0.0,0.0,0
1.998727798461914,0,7,1,21,0,0.0,0,0.0,0.0,0
2.0040152072906494,0,7,1,21,0,0.0,0,0.0,0.0,0
2.009247303009033,0,7,1,21,0,0.0,0,0.0,0.0,0
2.0145609378814697,0,7,1,21,0,0.0,0,0.0,0.0,0
2.0198774337768555,0,7,1,21,0,0.0,0,0.0,0.0,0
2.02519154548645,0,7,1,21,0,0.0,0,0.0,0.0,0
2.0305070877075195,0,7,1,21,0,0.0,0,0.0,0.0,0
2.0358705520629883,0,7,1,21,0,0.0,0,0.0,0.0,0
2.0411150455474854,0,7,1,21,0,0.0,0,0.0,0.0,0
2.0464274883270264,0,7,1,21,0,0.0,0,0.0,0.0,0
2.0517423152923584,0,6,-1,23,0,0.0,0,0.0,0.0,0
2.057103395462036,0,6,-1,23,0,0.0,0,0.0,0.0,0
2.062464475631714,0,6,-1,23,0,0.0,0,0.0,0.0,0
2.0703911781311035,0,6,-1,23,0,0.0,0,0.0,0.0,0
2.075718641281128,0,6,-1,23,0,0.0,0,0.0,0.0,0
2.081075668334961,0,6,-1,23,0,0.0,0,0.0,0.0,0
2.0864369869232178,0,6,-1,23,0,0.0,0,0.0,0.0,0
2.0918028354644775,0,6,-1,23,0,0.0,0,0.0,0.0,0
2.0981879234313965,0,6,-1,23,0,0.0,0,0.0,0.0,0
